"variable","scenario","pm","pop_size","rural_urban_class","prop","STATEFP"
"AAAA00024","A",2.19,10,666,0.00132187706543291,16
"AAAA00024","A",2.53,71,666,0.00938532716457369,16
"AAAA00024","A",3.24,8,666,0.00105750165234633,16
"AAAA00024","A",3.28,4,666,0.000528750826173166,16
"AAAA00024","A",3.32,1,666,0.000132187706543291,16
"AAAA00024","A",3.35,57,666,0.00753469927296761,16
"AAAA00024","A",3.54,4,666,0.000528750826173166,16
"AAAA00024","A",3.56,5,666,0.000660938532716457,16
"AAAA00024","A",3.58,30,666,0.00396563119629874,16
"AAAA00024","A",3.6,58,666,0.00766688697951091,16
"AAAA00024","A",3.62,11,666,0.00145406477197621,16
"AAAA00024","A",3.66,12,666,0.0015862524785195,16
"AAAA00024","A",3.75,3,666,0.000396563119629874,16
"AAAA00024","A",3.8,20,666,0.00264375413086583,16
"AAAA00024","A",3.82,1,666,0.000132187706543291,16
"AAAA00024","A",3.84,77,666,0.0101784534038334,16
"AAAA00024","A",3.87,15,666,0.00198281559814937,16
"AAAA00024","A",3.88,40,666,0.00528750826173166,16
"AAAA00024","A",3.9,54,666,0.00713813615333774,16
"AAAA00024","A",3.96,10,666,0.00132187706543291,16
"AAAA00024","A",4,203,666,0.0268341044282882,16
"AAAA00024","A",4.01,8,666,0.00105750165234633,16
"AAAA00024","A",4.03,35,666,0.0046265697290152,16
"AAAA00024","A",4.11,6,666,0.000793126239259749,16
"AAAA00024","A",4.14,10,666,0.00132187706543291,16
"AAAA00024","A",4.18,2,666,0.000264375413086583,16
"AAAA00024","A",4.2,5,666,0.000660938532716457,16
"AAAA00024","A",4.22,162,666,0.0214144084600132,16
"AAAA00024","A",4.23,78,666,0.0103106411103767,16
"AAAA00024","A",4.24,49,666,0.00647719762062128,16
"AAAA00024","A",4.26,26,666,0.00343688037012558,16
"AAAA00024","A",4.32,47,666,0.0062128222075347,16
"AAAA00024","A",4.35,23,666,0.0030403172504957,16
"AAAA00024","A",4.4,22,666,0.00290812954395241,16
"AAAA00024","A",4.42,57,666,0.00753469927296761,16
"AAAA00024","A",4.49,76,666,0.0100462656972902,16
"AAAA00024","A",4.53,21,666,0.00277594183740912,16
"AAAA00024","A",4.54,7,666,0.00092531394580304,16
"AAAA00024","A",4.56,105,666,0.0138797091870456,16
"AAAA00024","A",4.57,6,666,0.000793126239259749,16
"AAAA00024","A",4.59,6,666,0.000793126239259749,16
"AAAA00024","A",4.61,61,666,0.00806345009914078,16
"AAAA00024","A",4.64,156,666,0.0206212822207535,16
"AAAA00024","A",4.66,20,666,0.00264375413086583,16
"AAAA00024","A",4.67,24,666,0.003172504957039,16
"AAAA00024","A",4.7,32,666,0.00423000660938533,16
"AAAA00024","A",4.74,27,666,0.00356906807666887,16
"AAAA00024","A",4.76,12,666,0.0015862524785195,16
"AAAA00024","A",4.77,101,666,0.0133509583608724,16
"AAAA00024","A",4.79,15,666,0.00198281559814937,16
"AAAA00024","A",4.81,9,666,0.00118968935888962,16
"AAAA00024","A",4.82,111,666,0.0146728354263054,16
"AAAA00024","A",4.83,55,666,0.00727032385988103,16
"AAAA00024","A",4.85,32,666,0.00423000660938533,16
"AAAA00024","A",4.87,135,666,0.0178453403833444,16
"AAAA00024","A",4.98,4,666,0.000528750826173166,16
"AAAA00024","A",5.03,73,666,0.00964970257766028,16
"AAAA00024","A",5.05,15,666,0.00198281559814937,16
"AAAA00024","A",5.06,30,666,0.00396563119629874,16
"AAAA00024","A",5.12,349,666,0.0461335095836087,16
"AAAA00024","A",5.16,9,666,0.00118968935888962,16
"AAAA00024","A",5.17,6,666,0.000793126239259749,16
"AAAA00024","A",5.2,64,666,0.00846001321877065,16
"AAAA00024","A",5.21,8,666,0.00105750165234633,16
"AAAA00024","A",5.22,69,666,0.00912095175148711,16
"AAAA00024","A",5.24,50,666,0.00660938532716457,16
"AAAA00024","A",5.27,21,666,0.00277594183740912,16
"AAAA00024","A",5.32,22,666,0.00290812954395241,16
"AAAA00024","A",5.34,3,666,0.000396563119629874,16
"AAAA00024","A",5.35,40,666,0.00528750826173166,16
"AAAA00024","A",5.43,95,666,0.0125578321216127,16
"AAAA00024","A",5.48,9,666,0.00118968935888962,16
"AAAA00024","A",5.53,132,666,0.0174487772637145,16
"AAAA00024","A",5.56,4,666,0.000528750826173166,16
"AAAA00024","A",5.57,28,666,0.00370125578321216,16
"AAAA00024","A",5.62,90,666,0.0118968935888962,16
"AAAA00024","A",5.87,18,666,0.00237937871777925,16
"AAAA00024","A",5.9,622,666,0.0822207534699273,16
"AAAA00024","A",5.93,84,666,0.0111037673496365,16
"AAAA00024","A",5.99,73,666,0.00964970257766028,16
"AAAA00024","A",6,83,666,0.0109715796430932,16
"AAAA00024","A",6.09,13,666,0.00171844018506279,16
"AAAA00024","A",6.12,103,666,0.013615333773959,16
"AAAA00024","A",6.14,77,666,0.0101784534038334,16
"AAAA00024","A",6.16,28,666,0.00370125578321216,16
"AAAA00024","A",6.18,14,666,0.00185062789160608,16
"AAAA00024","A",6.27,124,666,0.0163912756113681,16
"AAAA00024","A",6.31,49,666,0.00647719762062128,16
"AAAA00024","A",6.37,63,666,0.00832782551222736,16
"AAAA00024","A",6.41,126,666,0.0166556510244547,16
"AAAA00024","A",6.55,24,666,0.003172504957039,16
"AAAA00024","A",6.83,60,666,0.00793126239259749,16
"AAAA00024","A",6.92,26,666,0.00343688037012558,16
"AAAA00024","A",7.18,8,666,0.00105750165234633,16
"AAAA00024","A",7.24,95,666,0.0125578321216127,16
"AAAA00024","A",7.46,48,666,0.00634500991407799,16
"AAAA00024","A",7.47,15,666,0.00198281559814937,16
"AAAA00024","A",7.51,9,666,0.00118968935888962,16
"AAAA00024","A",7.58,35,666,0.0046265697290152,16
"AAAA00024","A",7.59,145,666,0.0191672174487773,16
"AAAA00024","A",7.63,36,666,0.00475875743555849,16
"AAAA00024","A",7.66,19,666,0.00251156642432254,16
"AAAA00024","A",7.68,51,666,0.00674157303370787,16
