"variable","scenario","pm","pop_size","prop","STATEFP"
"AAAA00024","A",5.71,13,0.000111680010996186,13
"AAAA00024","A",6.01,26,0.000223360021992371,13
"AAAA00024","A",6.13,19,0.000163224631455964,13
"AAAA00024","A",6.15,104,0.000893440087969486,13
"AAAA00024","A",6.21,6,5.1544620459778e-05,13
"AAAA00024","A",6.24,3,2.5772310229889e-05,13
"AAAA00024","A",6.28,13,0.000111680010996186,13
"AAAA00024","A",6.33,7,6.01353905364077e-05,13
"AAAA00024","A",6.36,97,0.000833304697433078,13
"AAAA00024","A",6.48,68,0.000584172365210818,13
"AAAA00024","A",6.54,17,0.000146043091302704,13
"AAAA00024","A",6.63,9,7.7316930689667e-05,13
"AAAA00024","A",6.7,32,0.000274904642452149,13
"AAAA00024","A",6.78,109,0.000936393938352634,13
"AAAA00024","A",6.79,103,0.000884849317892856,13
"AAAA00024","A",6.88,16,0.000137452321226075,13
"AAAA00024","A",6.89,103,0.000884849317892856,13
"AAAA00024","A",6.91,112,0.000962166248582523,13
"AAAA00024","A",6.93,165,0.0014174770626439,13
"AAAA00024","A",6.97,16,0.000137452321226075,13
"AAAA00024","A",6.99,72,0.000618535445517336,13
"AAAA00024","A",7,170,0.00146043091302704,13
"AAAA00024","A",7.04,16,0.000137452321226075,13
"AAAA00024","A",7.08,8,6.87261606130373e-05,13
"AAAA00024","A",7.12,20,0.000171815401532593,13
"AAAA00024","A",7.13,135,0.00115975396034501,13
"AAAA00024","A",7.16,78,0.000670080065977114,13
"AAAA00024","A",7.18,15,0.000128861551149445,13
"AAAA00024","A",7.24,148,0.00127143397134119,13
"AAAA00024","A",7.26,39,0.000335040032988557,13
"AAAA00024","A",7.33,14,0.000120270781072815,13
"AAAA00024","A",7.36,51,0.000438129273908113,13
"AAAA00024","A",7.39,116,0.000996529328889042,13
"AAAA00024","A",7.4,39,0.000335040032988557,13
"AAAA00024","A",7.41,54,0.000463901584138002,13
"AAAA00024","A",7.43,137,0.00117693550049826,13
"AAAA00024","A",7.47,123,0.00105666471942545,13
"AAAA00024","A",7.48,8,6.87261606130373e-05,13
"AAAA00024","A",7.49,20,0.000171815401532593,13
"AAAA00024","A",7.51,20,0.000171815401532593,13
"AAAA00024","A",7.52,14,0.000120270781072815,13
"AAAA00024","A",7.53,9,7.7316930689667e-05,13
"AAAA00024","A",7.54,28,0.000240541562145631,13
"AAAA00024","A",7.57,52,0.000446720043984743,13
"AAAA00024","A",7.58,6,5.1544620459778e-05,13
"AAAA00024","A",7.6,68,0.000584172365210818,13
"AAAA00024","A",7.61,9,7.7316930689667e-05,13
"AAAA00024","A",7.62,12,0.000103089240919556,13
"AAAA00024","A",7.63,56,0.000481083124291261,13
"AAAA00024","A",7.64,79,0.000678670836053744,13
"AAAA00024","A",7.65,104,0.000893440087969486,13
"AAAA00024","A",7.67,39,0.000335040032988557,13
