"variable","scenario","pm","pop_size","rural_urban_class","prop","STATEFP"
"AAAA00024","A",2.62,20,666,0.00287645620595426,16
"AAAA00024","A",3.06,5,666,0.000719114051488566,16
"AAAA00024","A",3.21,12,666,0.00172587372357256,16
"AAAA00024","A",3.34,2,666,0.000287645620595426,16
"AAAA00024","A",3.35,11,666,0.00158205091327485,16
"AAAA00024","A",3.45,29,666,0.00417086149863368,16
"AAAA00024","A",3.6,37,666,0.00532144398101539,16
"AAAA00024","A",3.68,66,666,0.00949230547964907,16
"AAAA00024","A",3.72,18,666,0.00258881058535884,16
"AAAA00024","A",3.74,48,666,0.00690349489429023,16
"AAAA00024","A",3.77,18,666,0.00258881058535884,16
"AAAA00024","A",3.79,58,666,0.00834172299726737,16
"AAAA00024","A",3.85,107,666,0.0153890407018553,16
"AAAA00024","A",3.89,22,666,0.00316410182654969,16
"AAAA00024","A",3.93,12,666,0.00172587372357256,16
"AAAA00024","A",3.97,195,666,0.0280454480080541,16
"AAAA00024","A",4.03,145,666,0.0208543074931684,16
"AAAA00024","A",4.04,3,666,0.00043146843089314,16
"AAAA00024","A",4.11,3,666,0.00043146843089314,16
"AAAA00024","A",4.12,22,666,0.00316410182654969,16
"AAAA00024","A",4.15,13,666,0.00186969653387027,16
"AAAA00024","A",4.18,15,666,0.0021573421544657,16
"AAAA00024","A",4.21,7,666,0.00100675967208399,16
"AAAA00024","A",4.24,60,666,0.00862936861786279,16
"AAAA00024","A",4.29,12,666,0.00172587372357256,16
"AAAA00024","A",4.3,7,666,0.00100675967208399,16
"AAAA00024","A",4.31,52,666,0.00747878613548109,16
"AAAA00024","A",4.34,45,666,0.00647202646339709,16
"AAAA00024","A",4.39,8,666,0.00115058248238171,16
"AAAA00024","A",4.43,3,666,0.00043146843089314,16
"AAAA00024","A",4.46,50,666,0.00719114051488566,16
"AAAA00024","A",4.47,14,666,0.00201351934416798,16
"AAAA00024","A",4.49,10,666,0.00143822810297713,16
"AAAA00024","A",4.5,15,666,0.0021573421544657,16
"AAAA00024","A",4.51,14,666,0.00201351934416798,16
"AAAA00024","A",4.54,101,666,0.014526103840069,16
"AAAA00024","A",4.55,159,666,0.0228678268373364,16
"AAAA00024","A",4.56,289,666,0.0415647921760391,16
"AAAA00024","A",4.57,76,666,0.0109305335826262,16
"AAAA00024","A",4.6,3,666,0.00043146843089314,16
"AAAA00024","A",4.67,13,666,0.00186969653387027,16
"AAAA00024","A",4.72,4,666,0.000575291241190853,16
"AAAA00024","A",4.75,9,666,0.00129440529267942,16
"AAAA00024","A",4.77,103,666,0.0148137494606645,16
"AAAA00024","A",4.83,75,666,0.0107867107723285,16
"AAAA00024","A",4.86,12,666,0.00172587372357256,16
"AAAA00024","A",4.87,133,666,0.0191284337695959,16
"AAAA00024","A",4.88,288,666,0.0414209693657414,16
"AAAA00024","A",4.89,17,666,0.00244498777506112,16
"AAAA00024","A",4.95,28,666,0.00402703868833597,16
"AAAA00024","A",4.97,17,666,0.00244498777506112,16
"AAAA00024","A",4.98,195,666,0.0280454480080541,16
"AAAA00024","A",5.06,17,666,0.00244498777506112,16
"AAAA00024","A",5.07,10,666,0.00143822810297713,16
"AAAA00024","A",5.09,11,666,0.00158205091327485,16
"AAAA00024","A",5.2,23,666,0.0033079246368474,16
"AAAA00024","A",5.28,5,666,0.000719114051488566,16
"AAAA00024","A",5.3,5,666,0.000719114051488566,16
"AAAA00024","A",5.32,32,666,0.00460232992952682,16
"AAAA00024","A",5.35,4,666,0.000575291241190853,16
"AAAA00024","A",5.37,7,666,0.00100675967208399,16
"AAAA00024","A",5.38,34,666,0.00488997555012225,16
"AAAA00024","A",5.46,3,666,0.00043146843089314,16
"AAAA00024","A",5.47,125,666,0.0179778512872142,16
"AAAA00024","A",5.57,434,666,0.0624190996692075,16
"AAAA00024","A",5.63,40,666,0.00575291241190853,16
"AAAA00024","A",5.64,36,666,0.00517762117071768,16
"AAAA00024","A",5.65,59,666,0.00848554580756508,16
"AAAA00024","A",5.72,127,666,0.0182654969078096,16
"AAAA00024","A",5.73,22,666,0.00316410182654969,16
"AAAA00024","A",5.75,119,666,0.0171149144254279,16
"AAAA00024","A",5.78,16,666,0.00230116496476341,16
"AAAA00024","A",5.84,36,666,0.00517762117071768,16
"AAAA00024","A",5.86,125,666,0.0179778512872142,16
"AAAA00024","A",5.97,111,666,0.0159643319430462,16
"AAAA00024","A",6.05,145,666,0.0208543074931684,16
"AAAA00024","A",6.13,15,666,0.0021573421544657,16
"AAAA00024","A",6.19,41,666,0.00589673522220624,16
"AAAA00024","A",6.22,51,666,0.00733496332518337,16
"AAAA00024","A",6.36,46,666,0.00661584927369481,16
"AAAA00024","A",6.41,24,666,0.00345174744714512,16
"AAAA00024","A",6.44,5,666,0.000719114051488566,16
"AAAA00024","A",6.61,35,666,0.00503379836041996,16
"AAAA00024","A",6.66,90,666,0.0129440529267942,16
"AAAA00024","A",7.06,209,666,0.0300589673522221,16
"AAAA00024","A",7.1,241,666,0.0346612972817489,16
