Year,Race,Hispanic.Origin,Education,rural_urban_class,Gender.Code,nation,measure1,measure2,attr,min_age,max_age,scenario,mean,lower,upper,source,method
2011,All,All Origins,666,1,A,us,Deaths,absolute number,attributable,25,150,A,20236.077378017,14263.1616141893,28175.9959183342,nvss,GBD
2011,All,All Origins,666,1,A,us,Deaths,absolute number,attributable,25,150,B,19575.8149980658,13625.2995582657,27486.9376780594,nvss,GBD
2011,All,All Origins,666,1,A,us,Deaths,absolute number,attributable,25,150,C,13157.0818637812,7446.78802294534,21086.6964699685,nvss,GBD
2011,All,All Origins,666,1,A,us,Deaths,age-adjusted rate,attributable,25,150,A,14.5335864506036,10.1592023754022,20.2176331560413,nvss,GBD
2011,All,All Origins,666,1,A,us,Deaths,age-adjusted rate,attributable,25,150,B,14.0588710087692,9.6889613522685,19.7583505378783,nvss,GBD
2011,All,All Origins,666,1,A,us,Deaths,age-adjusted rate,attributable,25,150,C,9.44823923223995,5.32172981650869,15.1078971628636,nvss,GBD
2011,All,All Origins,666,1,A,us,Deaths,crude rate,attributable,25,150,A,22.7668522896266,16.046948605073,31.6997570825011,nvss,GBD
2011,All,All Origins,666,1,A,us,Deaths,crude rate,attributable,25,150,B,22.0240158299737,15.3293139105079,30.9245234795536,nvss,GBD
2011,All,All Origins,666,1,A,us,Deaths,crude rate,attributable,25,150,C,14.8025397293962,8.37810212836667,23.723851952132,nvss,GBD
2011,All,All Origins,666,1,A,us,YLL,absolute number,attributable,25,150,A,441733.939315788,308813.707969752,616936.130322472,nvss,GBD
2011,All,All Origins,666,1,A,us,YLL,absolute number,attributable,25,150,B,427571.050040272,294850.113530862,603040.244016449,nvss,GBD
2011,All,All Origins,666,1,A,us,YLL,absolute number,attributable,25,150,C,288344.904108933,161499.283978914,462480.507931967,nvss,GBD
2011,All,All Origins,666,1,A,us,YLL,age-adjusted rate,attributable,25,150,A,311.396315354196,218.871893168965,433.009457707236,nvss,GBD
2011,All,All Origins,666,1,A,us,YLL,age-adjusted rate,attributable,25,150,B,301.389241772016,208.959959099354,423.142459818749,nvss,GBD
2011,All,All Origins,666,1,A,us,YLL,age-adjusted rate,attributable,25,150,C,203.214370394668,113.940064068774,325.323566882005,nvss,GBD
2011,All,All Origins,666,1,A,us,YLL,crude rate,attributable,25,150,A,496.978300678099,347.434729716782,694.091719892499,nvss,GBD
2011,All,All Origins,666,1,A,us,YLL,crude rate,attributable,25,150,B,481.044164723456,331.724812914041,678.457978972614,nvss,GBD
2011,All,All Origins,666,1,A,us,YLL,crude rate,attributable,25,150,C,324.406045583026,181.696792048375,520.319487528583,nvss,GBD
2011,All,All Origins,666,2,A,us,Deaths,absolute number,attributable,25,150,A,10503.4735631437,6880.76376034138,15445.3908399465,nvss,GBD
2011,All,All Origins,666,2,A,us,Deaths,absolute number,attributable,25,150,B,10440.9225500879,6819.9993423718,15381.1343023812,nvss,GBD
2011,All,All Origins,666,2,A,us,Deaths,absolute number,attributable,25,150,C,7700.53366178116,4198.88790960432,12655.5452624929,nvss,GBD
2011,All,All Origins,666,2,A,us,Deaths,age-adjusted rate,attributable,25,150,A,12.1599845117395,7.93872182162307,17.8962026674278,nvss,GBD
2011,All,All Origins,666,2,A,us,Deaths,age-adjusted rate,attributable,25,150,B,12.0876794320876,7.86956275991024,17.8248452311663,nvss,GBD
2011,All,All Origins,666,2,A,us,Deaths,age-adjusted rate,attributable,25,150,C,8.91510857184344,4.8681177571912,14.7195721184188,nvss,GBD
2011,All,All Origins,666,2,A,us,Deaths,crude rate,attributable,25,150,A,20.9781487432557,13.7426618693218,30.8484335672605,nvss,GBD
2011,All,All Origins,666,2,A,us,Deaths,crude rate,attributable,25,150,B,20.8532182192687,13.6212996370279,30.7200966704552,nvss,GBD
2011,All,All Origins,666,2,A,us,Deaths,crude rate,attributable,25,150,C,15.3799540302686,8.38626332464184,25.276391600125,nvss,GBD
2011,All,All Origins,666,2,A,us,YLL,absolute number,attributable,25,150,A,232555.91681385,152100.767241595,342233.623773887,nvss,GBD
2011,All,All Origins,666,2,A,us,YLL,absolute number,attributable,25,150,B,231209.294347109,150772.129802859,340886.251661553,nvss,GBD
2011,All,All Origins,666,2,A,us,YLL,absolute number,attributable,25,150,C,170885.532910305,92725.3093297132,280928.47510875,nvss,GBD
2011,All,All Origins,666,2,A,us,YLL,age-adjusted rate,attributable,25,150,A,270.210129308766,177.707368927172,397.145764170331,nvss,GBD
2011,All,All Origins,666,2,A,us,YLL,age-adjusted rate,attributable,25,150,B,268.645471254489,176.150236863003,395.599047275595,nvss,GBD
2011,All,All Origins,666,2,A,us,YLL,age-adjusted rate,attributable,25,150,C,198.541500599906,107.772374472771,326.584912811751,nvss,GBD
2011,All,All Origins,666,2,A,us,YLL,crude rate,attributable,25,150,A,464.474212717965,303.784505190154,683.528912726961,nvss,GBD
2011,All,All Origins,666,2,A,us,YLL,crude rate,attributable,25,150,B,461.784659948734,301.130873165654,680.837862721918,nvss,GBD
2011,All,All Origins,666,2,A,us,YLL,crude rate,attributable,25,150,C,341.302532530004,185.196384766347,561.086701615257,nvss,GBD
2011,All,All Origins,666,3,A,us,Deaths,absolute number,attributable,25,150,A,5191.66890766083,3239.14089437936,7994.88190494276,nvss,GBD
2011,All,All Origins,666,3,A,us,Deaths,absolute number,attributable,25,150,B,5190.21622611687,3237.74247359683,7993.41580537775,nvss,GBD
2011,All,All Origins,666,3,A,us,Deaths,absolute number,attributable,25,150,C,3974.55008443674,2075.57671800299,6806.82889348825,nvss,GBD
2011,All,All Origins,666,3,A,us,Deaths,age-adjusted rate,attributable,25,150,A,11.9362213319702,7.41641243526176,18.4196337429503,nvss,GBD
2011,All,All Origins,666,3,A,us,Deaths,age-adjusted rate,attributable,25,150,B,11.9328712118435,7.41321416332752,18.4162452544484,nvss,GBD
