Year,Race,Hispanic.Origin,Education,rural_urban_class,Gender.Code,nation,measure1,measure2,attr,min_age,max_age,scenario,mean,lower,upper,source,method
1999,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,absolute number,attributable,25,150,A,54.4232135020289,39.8143248468047,73.3705775041218,nvss,GBD
1999,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,absolute number,attributable,25,150,B,46.9109041658399,32.5171139826376,65.5244336381495,nvss,GBD
1999,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,absolute number,attributable,25,150,D,37.6906119493783,23.5507683202345,56.586338469075,nvss,GBD
1999,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,age-adjusted rate,attributable,25,150,A,494.96771742454,364.597567739279,666.930216457216,nvss,GBD
1999,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,age-adjusted rate,attributable,25,150,B,424.62222746106,296.290999791031,593.170362180736,nvss,GBD
1999,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,age-adjusted rate,attributable,25,150,D,340.396028256769,215.724053902813,506.353973201056,nvss,GBD
1999,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,crude rate,attributable,25,150,A,454.209185744088,332.285267736783,612.341464630314,nvss,GBD
1999,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,crude rate,attributable,25,150,B,391.512411939636,271.383678294758,546.858550497333,nvss,GBD
1999,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,crude rate,attributable,25,150,D,314.561031260775,196.551703107031,472.262350317107,nvss,GBD
1999,American Indian or Alaska Native,All Origins,666,1,A,us,YLL,absolute number,attributable,25,150,A,1436.80882512227,1045.4212262831,1933.44436031493,nvss,GBD
1999,American Indian or Alaska Native,All Origins,666,1,A,us,YLL,absolute number,attributable,25,150,B,1243.60747165666,859.537557680568,1744.23528580861,nvss,GBD
1999,American Indian or Alaska Native,All Origins,666,1,A,us,YLL,absolute number,attributable,25,150,D,1001.18539620492,624.151180262394,1503.86609445235,nvss,GBD
1999,American Indian or Alaska Native,All Origins,666,1,A,us,YLL,age-adjusted rate,attributable,25,150,A,10959.2286710393,8027.51849654208,14729.5010049856,nvss,GBD
1999,American Indian or Alaska Native,All Origins,666,1,A,us,YLL,age-adjusted rate,attributable,25,150,B,9451.67887863581,6545.59906477702,13232.5510444289,nvss,GBD
1999,American Indian or Alaska Native,All Origins,666,1,A,us,YLL,age-adjusted rate,attributable,25,150,D,7595.93102383397,4736.95782868455,11375.0320447047,nvss,GBD
1999,American Indian or Alaska Native,All Origins,666,1,A,us,YLL,crude rate,attributable,25,150,A,11991.4228604743,8724.95197167893,16136.2795775998,nvss,GBD
1999,American Indian or Alaska Native,All Origins,666,1,A,us,YLL,crude rate,attributable,25,150,B,10378.9890515263,7173.59062555169,14557.1648187166,nvss,GBD
1999,American Indian or Alaska Native,All Origins,666,1,A,us,YLL,crude rate,attributable,25,150,D,8355.76538625668,5209.08599705574,12551.0742617923,nvss,GBD
1999,American Indian or Alaska Native,All Origins,666,2,A,us,Deaths,absolute number,attributable,25,150,A,13.8583695143306,5.36195048974996,32.7149578252095,nvss,GBD
1999,American Indian or Alaska Native,All Origins,666,2,A,us,Deaths,absolute number,attributable,25,150,B,13.0251557572042,4.57681547520329,31.8783016199648,nvss,GBD
1999,American Indian or Alaska Native,All Origins,666,2,A,us,Deaths,absolute number,attributable,25,150,D,12.0019385425739,3.60266287835958,30.8864294775552,nvss,GBD
1999,American Indian or Alaska Native,All Origins,666,2,A,us,Deaths,age-adjusted rate,attributable,25,150,A,35.5556285280317,13.5088943818166,85.2433990977147,nvss,GBD
1999,American Indian or Alaska Native,All Origins,666,2,A,us,Deaths,age-adjusted rate,attributable,25,150,B,33.4958393352027,11.5177184243313,83.2277263442546,nvss,GBD
1999,American Indian or Alaska Native,All Origins,666,2,A,us,Deaths,age-adjusted rate,attributable,25,150,D,30.9586706670032,9.10571796747306,80.7644436674924,nvss,GBD
1999,American Indian or Alaska Native,All Origins,666,2,A,us,Deaths,crude rate,attributable,25,150,A,44.5428220254421,17.2340913645858,105.150648672723,nvss,GBD
1999,American Indian or Alaska Native,All Origins,666,2,A,us,Deaths,crude rate,attributable,25,150,B,41.8647514158762,14.7105528499914,102.461513532535,nvss,GBD
1999,American Indian or Alaska Native,All Origins,666,2,A,us,Deaths,crude rate,attributable,25,150,D,38.5759819659408,11.5794842418148,99.2734917190266,nvss,GBD
1999,American Indian or Alaska Native,All Origins,666,2,A,us,YLL,absolute number,attributable,25,150,A,390.710227318384,159.733973873143,893.827142862872,nvss,GBD
1999,American Indian or Alaska Native,All Origins,666,2,A,us,YLL,absolute number,attributable,25,150,B,365.315064384197,135.361358530232,868.758258600357,nvss,GBD
1999,American Indian or Alaska Native,All Origins,666,2,A,us,YLL,absolute number,attributable,25,150,D,334.57546269244,106.785658459335,838.392748950862,nvss,GBD
1999,American Indian or Alaska Native,All Origins,666,2,A,us,YLL,age-adjusted rate,attributable,25,150,A,923.862155136037,369.116787702321,2138.47423915067,nvss,GBD
1999,American Indian or Alaska Native,All Origins,666,2,A,us,YLL,age-adjusted rate,attributable,25,150,B,865.574064201888,313.903849219543,2082.91736837317,nvss,GBD
1999,American Indian or Alaska Native,All Origins,666,2,A,us,YLL,age-adjusted rate,attributable,25,150,D,794.758640679994,247.679782084853,2016.23497451789,nvss,GBD
1999,American Indian or Alaska Native,All Origins,666,2,A,us,YLL,crude rate,attributable,25,150,A,1255.79968848185,513.408302635498,2872.89087687264,nvss,GBD
1999,American Indian or Alaska Native,All Origins,666,2,A,us,YLL,crude rate,attributable,25,150,B,1174.17592879534,435.071160131741,2792.31582445201,nvss,GBD
1999,American Indian or Alaska Native,All Origins,666,2,A,us,YLL,crude rate,attributable,25,150,D,1075.37436300703,343.224689939549,2694.71664508025,nvss,GBD
1999,American Indian or Alaska Native,All Origins,666,3,A,us,Deaths,absolute number,attributable,25,150,A,69.0520226126951,47.307597862091,99.0965049531872,nvss,GBD
1999,American Indian or Alaska Native,All Origins,666,3,A,us,Deaths,absolute number,attributable,25,150,B,66.0276261013227,44.3813396139017,95.9625418539742,nvss,GBD
1999,American Indian or Alaska Native,All Origins,666,3,A,us,Deaths,absolute number,attributable,25,150,D,58.0467391922293,36.8000324613723,88.0624054680977,nvss,GBD
1999,American Indian or Alaska Native,All Origins,666,3,A,us,Deaths,age-adjusted rate,attributable,25,150,A,214.540817303161,148.043729427308,305.821646972723,nvss,GBD
1999,American Indian or Alaska Native,All Origins,666,3,A,us,Deaths,age-adjusted rate,attributable,25,150,B,205.264137054793,138.899823990644,295.973818572775,nvss,GBD
1999,American Indian or Alaska Native,All Origins,666,3,A,us,Deaths,age-adjusted rate,attributable,25,150,D,180.406006960417,115.026776304204,271.264140745563,nvss,GBD
1999,American Indian or Alaska Native,All Origins,666,3,A,us,Deaths,crude rate,attributable,25,150,A,240.116416308713,164.50395561231,344.590885795477,nvss,GBD
1999,American Indian or Alaska Native,All Origins,666,3,A,us,Deaths,crude rate,attributable,25,150,B,229.59960269008,154.328400760136,333.693073396157,nvss,GBD
