Year,Race,Hispanic.Origin,Education,rural_urban_class,Gender.Code,nation,measure1,measure2,attr,min_age,max_age,scenario,mean,lower,upper,source,method
2005,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,absolute number,attributable,25,150,A,79.177599937916,60.6371464621664,102.994487666459,nvss,GBD
2005,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,absolute number,attributable,25,150,B,67.0422479964172,48.8038741420947,90.8119962235253,nvss,GBD
2005,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,absolute number,attributable,25,150,D,55.8823754729487,37.9025006732071,79.713859403141,nvss,GBD
2005,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,age-adjusted rate,attributable,25,150,A,15.8273078965481,12.1562880136224,20.6052598091075,nvss,GBD
2005,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,age-adjusted rate,attributable,25,150,B,13.356848986005,9.71846486306773,18.0125799699843,nvss,GBD
2005,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,age-adjusted rate,attributable,25,150,D,11.1075665263257,7.54704390444686,15.7283197314745,nvss,GBD
2005,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,crude rate,attributable,25,150,A,15.006520018382,11.4925503293301,19.520531591784,nvss,GBD
2005,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,crude rate,attributable,25,150,B,12.7065083738891,9.24979179543464,17.211585603834,nvss,GBD
2005,American Indian or Alaska Native,All Origins,666,1,A,us,Deaths,crude rate,attributable,25,150,D,10.5913792141603,7.18365592724725,15.1081572037256,nvss,GBD
2005,American Indian or Alaska Native,All Origins,666,1,A,us,YLL,absolute number,attributable,25,150,A,2171.28371014372,1659.48923465041,2817.88306332363,nvss,GBD
2005,American Indian or Alaska Native,All Origins,666,1,A,us,YLL,absolute number,attributable,25,150,B,1844.05881945448,1340.21225612684,2497.96192595506,nvss,GBD
2005,American Indian or Alaska Native,All Origins,666,1,A,us,YLL,absolute number,attributable,25,150,D,1540.49556746032,1044.20768601909,2201.66637741092,nvss,GBD
2005,American Indian or Alaska Native,All Origins,666,1,A,us,YLL,age-adjusted rate,attributable,25,150,A,360.140970165361,275.389685137302,468.093119364696,nvss,GBD
2005,American Indian or Alaska Native,All Origins,666,1,A,us,YLL,age-adjusted rate,attributable,25,150,B,305.110863986959,222.797423126116,411.849642545583,nvss,GBD
2005,American Indian or Alaska Native,All Origins,666,1,A,us,YLL,age-adjusted rate,attributable,25,150,D,254.423807204023,173.129747320135,361.901599680512,nvss,GBD
2005,American Indian or Alaska Native,All Origins,666,1,A,us,YLL,crude rate,attributable,25,150,A,411.523113701445,314.522774618044,534.073003379531,nvss,GBD
