"Notes"	"Age"	"Age Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	"Ethnicity"	"Ethnicity Code"	"State"	"State Code"	"Race"	"Race Code"	Population
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Alabama"	"01"	"White"	"2106-3"	2965
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Alaska"	"02"	"White"	"2106-3"	547
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Arizona"	"04"	"White"	"2106-3"	34449
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Arkansas"	"05"	"White"	"2106-3"	3472
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"California"	"06"	"White"	"2106-3"	250081
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Colorado"	"08"	"White"	"2106-3"	19585
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Connecticut"	"09"	"White"	"2106-3"	6734
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Delaware"	"10"	"White"	"2106-3"	1283
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"District of Columbia"	"11"	"White"	"2106-3"	507
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Florida"	"12"	"White"	"2106-3"	46147
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Georgia"	"13"	"White"	"2106-3"	16597
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Hawaii"	"15"	"White"	"2106-3"	951
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Idaho"	"16"	"White"	"2106-3"	3051
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Illinois"	"17"	"White"	"2106-3"	39683
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Indiana"	"18"	"White"	"2106-3"	7268
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Iowa"	"19"	"White"	"2106-3"	2823
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Kansas"	"20"	"White"	"2106-3"	5801
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Kentucky"	"21"	"White"	"2106-3"	2335
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Louisiana"	"22"	"White"	"2106-3"	1905
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Maine"	"23"	"White"	"2106-3"	332
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Maryland"	"24"	"White"	"2106-3"	5793
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Massachusetts"	"25"	"White"	"2106-3"	8039
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Michigan"	"26"	"White"	"2106-3"	8162
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Minnesota"	"27"	"White"	"2106-3"	5039
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Mississippi"	"28"	"White"	"2106-3"	1144
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Missouri"	"29"	"White"	"2106-3"	3900
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Montana"	"30"	"White"	"2106-3"	478
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Nebraska"	"31"	"White"	"2106-3"	3562
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Nevada"	"32"	"White"	"2106-3"	11153
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"New Hampshire"	"33"	"White"	"2106-3"	614
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"New Jersey"	"34"	"White"	"2106-3"	22102
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"New Mexico"	"35"	"White"	"2106-3"	13848
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"New York"	"36"	"White"	"2106-3"	45998
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"North Carolina"	"37"	"White"	"2106-3"	15265
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"North Dakota"	"38"	"White"	"2106-3"	201
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Ohio"	"39"	"White"	"2106-3"	5880
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Oklahoma"	"40"	"White"	"2106-3"	5748
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Oregon"	"41"	"White"	"2106-3"	8763
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Pennsylvania"	"42"	"White"	"2106-3"	9143
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Rhode Island"	"44"	"White"	"2106-3"	2174
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"South Carolina"	"45"	"White"	"2106-3"	3491
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"South Dakota"	"46"	"White"	"2106-3"	359
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Tennessee"	"47"	"White"	"2106-3"	4881
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Texas"	"48"	"White"	"2106-3"	172616
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Utah"	"49"	"White"	"2106-3"	6945
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Vermont"	"50"	"White"	"2106-3"	90
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Virginia"	"51"	"White"	"2106-3"	9192
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Washington"	"53"	"White"	"2106-3"	12172
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"West Virginia"	"54"	"White"	"2106-3"	284
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Wisconsin"	"55"	"White"	"2106-3"	6080
	"< 1 year"	"0"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Wyoming"	"56"	"White"	"2106-3"	759
	"< 1 year"	"0"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-5"	"Alabama"	"01"	"White"	"2106-3"	36908
	"< 1 year"	"0"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-5"	"Alaska"	"02"	"White"	"2106-3"	5586
	"< 1 year"	"0"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-5"	"Arizona"	"04"	"White"	"2106-3"	38361
	"< 1 year"	"0"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-5"	"Arkansas"	"05"	"White"	"2106-3"	25286
	"< 1 year"	"0"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-5"	"California"	"06"	"White"	"2106-3"	166200
	"< 1 year"	"0"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-5"	"Colorado"	"08"	"White"	"2106-3"	39943
	"< 1 year"	"0"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-5"	"Connecticut"	"09"	"White"	"2106-3"	27440
	"< 1 year"	"0"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-5"	"Delaware"	"10"	"White"	"2106-3"	6408
	"< 1 year"	"0"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-5"	"District of Columbia"	"11"	"White"	"2106-3"	1570
	"< 1 year"	"0"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-5"	"Florida"	"12"	"White"	"2106-3"	104732
