"Notes"	"Age"	"Age Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	"Ethnicity"	"Ethnicity Code"	"State"	"State Code"	"Race"	"Race Code"	Population
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Alabama"	"01"	"White"	"2106-3"	2347
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Alaska"	"02"	"White"	"2106-3"	327
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Arizona"	"04"	"White"	"2106-3"	17604
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Arkansas"	"05"	"White"	"2106-3"	2306
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"California"	"06"	"White"	"2106-3"	121642
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Colorado"	"08"	"White"	"2106-3"	10171
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Connecticut"	"09"	"White"	"2106-3"	3904
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Delaware"	"10"	"White"	"2106-3"	717
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"District of Columbia"	"11"	"White"	"2106-3"	382
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Florida"	"12"	"White"	"2106-3"	28126
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Georgia"	"13"	"White"	"2106-3"	9417
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Hawaii"	"15"	"White"	"2106-3"	635
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Idaho"	"16"	"White"	"2106-3"	2027
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Illinois"	"17"	"White"	"2106-3"	19521
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Indiana"	"18"	"White"	"2106-3"	4440
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Iowa"	"19"	"White"	"2106-3"	1882
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Kansas"	"20"	"White"	"2106-3"	3575
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Kentucky"	"21"	"White"	"2106-3"	1679
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Louisiana"	"22"	"White"	"2106-3"	1833
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Maine"	"23"	"White"	"2106-3"	177
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Maryland"	"24"	"White"	"2106-3"	4407
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Massachusetts"	"25"	"White"	"2106-3"	5060
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Michigan"	"26"	"White"	"2106-3"	4402
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Minnesota"	"27"	"White"	"2106-3"	2831
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Mississippi"	"28"	"White"	"2106-3"	842
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Missouri"	"29"	"White"	"2106-3"	2316
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Montana"	"30"	"White"	"2106-3"	272
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Nebraska"	"31"	"White"	"2106-3"	2118
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Nevada"	"32"	"White"	"2106-3"	6669
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"New Hampshire"	"33"	"White"	"2106-3"	344
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"New Jersey"	"34"	"White"	"2106-3"	12326
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"New Mexico"	"35"	"White"	"2106-3"	7572
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"New York"	"36"	"White"	"2106-3"	23326
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"North Carolina"	"37"	"White"	"2106-3"	9328
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"North Dakota"	"38"	"White"	"2106-3"	149
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Ohio"	"39"	"White"	"2106-3"	3540
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Oklahoma"	"40"	"White"	"2106-3"	3649
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Oregon"	"41"	"White"	"2106-3"	4976
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Pennsylvania"	"42"	"White"	"2106-3"	6130
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Rhode Island"	"44"	"White"	"2106-3"	1026
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"South Carolina"	"45"	"White"	"2106-3"	2525
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"South Dakota"	"46"	"White"	"2106-3"	275
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Tennessee"	"47"	"White"	"2106-3"	3504
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Texas"	"48"	"White"	"2106-3"	92939
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Utah"	"49"	"White"	"2106-3"	4307
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Vermont"	"50"	"White"	"2106-3"	70
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Virginia"	"51"	"White"	"2106-3"	5931
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Washington"	"53"	"White"	"2106-3"	8431
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"West Virginia"	"54"	"White"	"2106-3"	198
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Wisconsin"	"55"	"White"	"2106-3"	3864
	"< 1 year"	"0"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Wyoming"	"56"	"White"	"2106-3"	501
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Alabama"	"01"	"White"	"2106-3"	17474
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Alaska"	"02"	"White"	"2106-3"	3239
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Arizona"	"04"	"White"	"2106-3"	18356
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Arkansas"	"05"	"White"	"2106-3"	12692
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"California"	"06"	"White"	"2106-3"	72085
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Colorado"	"08"	"White"	"2106-3"	19749
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Connecticut"	"09"	"White"	"2106-3"	11054
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Delaware"	"10"	"White"	"2106-3"	2919
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"District of Columbia"	"11"	"White"	"2106-3"	1180
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Florida"	"12"	"White"	"2106-3"	47708
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Georgia"	"13"	"White"	"2106-3"	30714
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Hawaii"	"15"	"White"	"2106-3"	2147
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Idaho"	"16"	"White"	"2106-3"	9359
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Illinois"	"17"	"White"	"2106-3"	43828
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Indiana"	"18"	"White"	"2106-3"	31252
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Iowa"	"19"	"White"	"2106-3"	16047
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Kansas"	"20"	"White"	"2106-3"	14130
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Kentucky"	"21"	"White"	"2106-3"	22683
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Louisiana"	"22"	"White"	"2106-3"	16167
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Maine"	"23"	"White"	"2106-3"	6263
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Maryland"	"24"	"White"	"2106-3"	16587
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Massachusetts"	"25"	"White"	"2106-3"	24289
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Michigan"	"26"	"White"	"2106-3"	39623
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Minnesota"	"27"	"White"	"2106-3"	25433
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Mississippi"	"28"	"White"	"2106-3"	9989
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Missouri"	"29"	"White"	"2106-3"	29118
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Montana"	"30"	"White"	"2106-3"	4988
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Nebraska"	"31"	"White"	"2106-3"	9408
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Nevada"	"32"	"White"	"2106-3"	7679
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"New Hampshire"	"33"	"White"	"2106-3"	5761
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"New Jersey"	"34"	"White"	"2106-3"	25595
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"New Mexico"	"35"	"White"	"2106-3"	3736
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"New York"	"36"	"White"	"2106-3"	60259
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"North Carolina"	"37"	"White"	"2106-3"	33789
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"North Dakota"	"38"	"White"	"2106-3"	3742
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Ohio"	"39"	"White"	"2106-3"	51954
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Oklahoma"	"40"	"White"	"2106-3"	15431
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Oregon"	"41"	"White"	"2106-3"	15933
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Pennsylvania"	"42"	"White"	"2106-3"	50272
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Rhode Island"	"44"	"White"	"2106-3"	3422
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"South Carolina"	"45"	"White"	"2106-3"	16085
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"South Dakota"	"46"	"White"	"2106-3"	4517
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Tennessee"	"47"	"White"	"2106-3"	26692
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Texas"	"48"	"White"	"2106-3"	64435
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Utah"	"49"	"White"	"2106-3"	20921
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Vermont"	"50"	"White"	"2106-3"	2997
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Virginia"	"51"	"White"	"2106-3"	29427
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Washington"	"53"	"White"	"2106-3"	27485
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"West Virginia"	"54"	"White"	"2106-3"	9352
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Wisconsin"	"55"	"White"	"2106-3"	25580
	"< 1 year"	"0"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Wyoming"	"56"	"White"	"2106-3"	3148
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Alabama"	"01"	"White"	"2106-3"	2183
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Alaska"	"02"	"White"	"2106-3"	322
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Arizona"	"04"	"White"	"2106-3"	18095
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Arkansas"	"05"	"White"	"2106-3"	2199
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"California"	"06"	"White"	"2106-3"	120240
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Colorado"	"08"	"White"	"2106-3"	10135
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Connecticut"	"09"	"White"	"2106-3"	3776
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Delaware"	"10"	"White"	"2106-3"	691
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"District of Columbia"	"11"	"White"	"2106-3"	341
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Florida"	"12"	"White"	"2106-3"	27978
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Georgia"	"13"	"White"	"2106-3"	8987
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Hawaii"	"15"	"White"	"2106-3"	587
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Idaho"	"16"	"White"	"2106-3"	2086
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Illinois"	"17"	"White"	"2106-3"	19112
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Indiana"	"18"	"White"	"2106-3"	4415
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Iowa"	"19"	"White"	"2106-3"	1890
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Kansas"	"20"	"White"	"2106-3"	3616
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Kentucky"	"21"	"White"	"2106-3"	1655
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Louisiana"	"22"	"White"	"2106-3"	1752
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Maine"	"23"	"White"	"2106-3"	172
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Maryland"	"24"	"White"	"2106-3"	4128
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Massachusetts"	"25"	"White"	"2106-3"	5047
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Michigan"	"26"	"White"	"2106-3"	4309
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Minnesota"	"27"	"White"	"2106-3"	2871
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Mississippi"	"28"	"White"	"2106-3"	827
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Missouri"	"29"	"White"	"2106-3"	2344
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Montana"	"30"	"White"	"2106-3"	262
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Nebraska"	"31"	"White"	"2106-3"	2060
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Nevada"	"32"	"White"	"2106-3"	6744
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"New Hampshire"	"33"	"White"	"2106-3"	353
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"New Jersey"	"34"	"White"	"2106-3"	11562
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"New Mexico"	"35"	"White"	"2106-3"	7758
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"New York"	"36"	"White"	"2106-3"	21436
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"North Carolina"	"37"	"White"	"2106-3"	8943
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"North Dakota"	"38"	"White"	"2106-3"	165
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Ohio"	"39"	"White"	"2106-3"	3581
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Oklahoma"	"40"	"White"	"2106-3"	3628
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Oregon"	"41"	"White"	"2106-3"	4929
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Pennsylvania"	"42"	"White"	"2106-3"	6279
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Rhode Island"	"44"	"White"	"2106-3"	1088
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"South Carolina"	"45"	"White"	"2106-3"	2571
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"South Dakota"	"46"	"White"	"2106-3"	240
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Tennessee"	"47"	"White"	"2106-3"	3402
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Texas"	"48"	"White"	"2106-3"	92488
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Utah"	"49"	"White"	"2106-3"	4213
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Vermont"	"50"	"White"	"2106-3"	66
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Virginia"	"51"	"White"	"2106-3"	5666
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Washington"	"53"	"White"	"2106-3"	8394
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"West Virginia"	"54"	"White"	"2106-3"	216
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Wisconsin"	"55"	"White"	"2106-3"	3877
	"1 year"	"1"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Wyoming"	"56"	"White"	"2106-3"	554
	"1 year"	"1"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Alabama"	"01"	"White"	"2106-3"	17837
	"1 year"	"1"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Alaska"	"02"	"White"	"2106-3"	3229
	"1 year"	"1"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Arizona"	"04"	"White"	"2106-3"	18869
	"1 year"	"1"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Arkansas"	"05"	"White"	"2106-3"	12753
	"1 year"	"1"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"California"	"06"	"White"	"2106-3"	71336
	"1 year"	"1"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Colorado"	"08"	"White"	"2106-3"	19983
	"1 year"	"1"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Connecticut"	"09"	"White"	"2106-3"	11419
	"1 year"	"1"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Delaware"	"10"	"White"	"2106-3"	2928
	"1 year"	"1"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"District of Columbia"	"11"	"White"	"2106-3"	932
	"1 year"	"1"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Florida"	"12"	"White"	"2106-3"	48655
	"1 year"	"1"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Georgia"	"13"	"White"	"2106-3"	31341
	"1 year"	"1"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Hawaii"	"15"	"White"	"2106-3"	2074
	"1 year"	"1"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Idaho"	"16"	"White"	"2106-3"	9441
	"1 year"	"1"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Illinois"	"17"	"White"	"2106-3"	43732
	"1 year"	"1"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Indiana"	"18"	"White"	"2106-3"	31524
	"1 year"	"1"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Iowa"	"19"	"White"	"2106-3"	16438
	"1 year"	"1"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Kansas"	"20"	"White"	"2106-3"	14103
	"1 year"	"1"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Kentucky"	"21"	"White"	"2106-3"	22598
	"1 year"	"1"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Louisiana"	"22"	"White"	"2106-3"	16514
	"1 year"	"1"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Maine"	"23"	"White"	"2106-3"	6170
	"1 year"	"1"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Maryland"	"24"	"White"	"2106-3"	16536
	"1 year"	"1"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Massachusetts"	"25"	"White"	"2106-3"	23999
	"1 year"	"1"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Michigan"	"26"	"White"	"2106-3"	39921
	"1 year"	"1"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Minnesota"	"27"	"White"	"2106-3"	25652
	"1 year"	"1"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Mississippi"	"28"	"White"	"2106-3"	10248
