"Notes"	"Age"	"Age Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	"Ethnicity"	"Ethnicity Code"	"State"	"State Code"	"Race"	"Race Code"	Population
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Alabama"	"01"	"White"	"2106-3"	5234
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Alaska"	"02"	"White"	"2106-3"	501
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Arizona"	"04"	"White"	"2106-3"	38240
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Arkansas"	"05"	"White"	"2106-3"	4722
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"California"	"06"	"White"	"2106-3"	261805
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Colorado"	"08"	"White"	"2106-3"	20902
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Connecticut"	"09"	"White"	"2106-3"	7952
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Delaware"	"10"	"White"	"2106-3"	1485
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"District of Columbia"	"11"	"White"	"2106-3"	583
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Florida"	"12"	"White"	"2106-3"	60839
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Georgia"	"13"	"White"	"2106-3"	21922
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Hawaii"	"15"	"White"	"2106-3"	1103
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Idaho"	"16"	"White"	"2106-3"	4062
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Illinois"	"17"	"White"	"2106-3"	40941
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Indiana"	"18"	"White"	"2106-3"	9530
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Iowa"	"19"	"White"	"2106-3"	3712
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Kansas"	"20"	"White"	"2106-3"	7288
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Kentucky"	"21"	"White"	"2106-3"	3253
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Louisiana"	"22"	"White"	"2106-3"	3711
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Maine"	"23"	"White"	"2106-3"	375
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Maryland"	"24"	"White"	"2106-3"	7921
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Massachusetts"	"25"	"White"	"2106-3"	9400
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Michigan"	"26"	"White"	"2106-3"	9811
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Minnesota"	"27"	"White"	"2106-3"	5332
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Mississippi"	"28"	"White"	"2106-3"	2302
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Missouri"	"29"	"White"	"2106-3"	5094
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Montana"	"30"	"White"	"2106-3"	586
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Nebraska"	"31"	"White"	"2106-3"	3870
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Nevada"	"32"	"White"	"2106-3"	14454
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"New Hampshire"	"33"	"White"	"2106-3"	745
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"New Jersey"	"34"	"White"	"2106-3"	23594
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"New Mexico"	"35"	"White"	"2106-3"	15383
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"New York"	"36"	"White"	"2106-3"	43843
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"North Carolina"	"37"	"White"	"2106-3"	20379
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"North Dakota"	"38"	"White"	"2106-3"	310
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Ohio"	"39"	"White"	"2106-3"	7381
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Oklahoma"	"40"	"White"	"2106-3"	7440
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Oregon"	"41"	"White"	"2106-3"	10791
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Pennsylvania"	"42"	"White"	"2106-3"	10347
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Rhode Island"	"44"	"White"	"2106-3"	2350
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"South Carolina"	"45"	"White"	"2106-3"	5296
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"South Dakota"	"46"	"White"	"2106-3"	451
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Tennessee"	"47"	"White"	"2106-3"	6808
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Texas"	"48"	"White"	"2106-3"	183875
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Utah"	"49"	"White"	"2106-3"	8642
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Vermont"	"50"	"White"	"2106-3"	161
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Virginia"	"51"	"White"	"2106-3"	12356
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Washington"	"53"	"White"	"2106-3"	15404
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"West Virginia"	"54"	"White"	"2106-3"	538
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Wisconsin"	"55"	"White"	"2106-3"	7979
	"< 1 year"	"0"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Wyoming"	"56"	"White"	"2106-3"	1058
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Alabama"	"01"	"White"	"2106-3"	37854
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Alaska"	"02"	"White"	"2106-3"	6105
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Arizona"	"04"	"White"	"2106-3"	40725
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Arkansas"	"05"	"White"	"2106-3"	26905
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"California"	"06"	"White"	"2106-3"	153880
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Colorado"	"08"	"White"	"2106-3"	40433
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Connecticut"	"09"	"White"	"2106-3"	23752
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Delaware"	"10"	"White"	"2106-3"	6191
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"District of Columbia"	"11"	"White"	"2106-3"	1873
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Florida"	"12"	"White"	"2106-3"	98709
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Georgia"	"13"	"White"	"2106-3"	68894
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Hawaii"	"15"	"White"	"2106-3"	4526
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Idaho"	"16"	"White"	"2106-3"	19400
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Illinois"	"17"	"White"	"2106-3"	89469
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Indiana"	"18"	"White"	"2106-3"	64852
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Iowa"	"19"	"White"	"2106-3"	32935
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Kansas"	"20"	"White"	"2106-3"	27862
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Kentucky"	"21"	"White"	"2106-3"	47193
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Louisiana"	"22"	"White"	"2106-3"	34448
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Maine"	"23"	"White"	"2106-3"	12950
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Maryland"	"24"	"White"	"2106-3"	34449
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Massachusetts"	"25"	"White"	"2106-3"	49553
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Michigan"	"26"	"White"	"2106-3"	84523
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Minnesota"	"27"	"White"	"2106-3"	50430
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Mississippi"	"28"	"White"	"2106-3"	22460
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Missouri"	"29"	"White"	"2106-3"	59337
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Montana"	"30"	"White"	"2106-3"	9880
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Nebraska"	"31"	"White"	"2106-3"	18353
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Nevada"	"32"	"White"	"2106-3"	16720
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"New Hampshire"	"33"	"White"	"2106-3"	12101
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"New Jersey"	"34"	"White"	"2106-3"	53750
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"New Mexico"	"35"	"White"	"2106-3"	8015
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"New York"	"36"	"White"	"2106-3"	123350
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"North Carolina"	"37"	"White"	"2106-3"	70739
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"North Dakota"	"38"	"White"	"2106-3"	6948
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Ohio"	"39"	"White"	"2106-3"	107896
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Oklahoma"	"40"	"White"	"2106-3"	31040
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Oregon"	"41"	"White"	"2106-3"	32498
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Pennsylvania"	"42"	"White"	"2106-3"	102351
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Rhode Island"	"44"	"White"	"2106-3"	7371
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"South Carolina"	"45"	"White"	"2106-3"	34229
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"South Dakota"	"46"	"White"	"2106-3"	8454
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Tennessee"	"47"	"White"	"2106-3"	55074
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Texas"	"48"	"White"	"2106-3"	132144
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Utah"	"49"	"White"	"2106-3"	40598
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Vermont"	"50"	"White"	"2106-3"	6052
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Virginia"	"51"	"White"	"2106-3"	60984
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Washington"	"53"	"White"	"2106-3"	54932
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"West Virginia"	"54"	"White"	"2106-3"	20210
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Wisconsin"	"55"	"White"	"2106-3"	51081
	"< 1 year"	"0"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Wyoming"	"56"	"White"	"2106-3"	6166
	"1 year"	"1"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Alabama"	"01"	"White"	"2106-3"	4127
	"1 year"	"1"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Alaska"	"02"	"White"	"2106-3"	588
	"1 year"	"1"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Arizona"	"04"	"White"	"2106-3"	39429
	"1 year"	"1"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Arkansas"	"05"	"White"	"2106-3"	4448
	"1 year"	"1"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"California"	"06"	"White"	"2106-3"	248172
	"1 year"	"1"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Colorado"	"08"	"White"	"2106-3"	20742
	"1 year"	"1"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Connecticut"	"09"	"White"	"2106-3"	7195
	"1 year"	"1"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Delaware"	"10"	"White"	"2106-3"	1360
	"1 year"	"1"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"District of Columbia"	"11"	"White"	"2106-3"	257
	"1 year"	"1"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Florida"	"12"	"White"	"2106-3"	55934
	"1 year"	"1"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Georgia"	"13"	"White"	"2106-3"	20344
	"1 year"	"1"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Hawaii"	"15"	"White"	"2106-3"	1047
	"1 year"	"1"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Idaho"	"16"	"White"	"2106-3"	3965
	"1 year"	"1"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Illinois"	"17"	"White"	"2106-3"	39381
	"1 year"	"1"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Indiana"	"18"	"White"	"2106-3"	9272
	"1 year"	"1"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Iowa"	"19"	"White"	"2106-3"	3627
	"1 year"	"1"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Kansas"	"20"	"White"	"2106-3"	6288
	"1 year"	"1"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Kentucky"	"21"	"White"	"2106-3"	2914
	"1 year"	"1"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Louisiana"	"22"	"White"	"2106-3"	2181
	"1 year"	"1"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Maine"	"23"	"White"	"2106-3"	363
	"1 year"	"1"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Maryland"	"24"	"White"	"2106-3"	6183
	"1 year"	"1"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Massachusetts"	"25"	"White"	"2106-3"	8932
	"1 year"	"1"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Michigan"	"26"	"White"	"2106-3"	9260
	"1 year"	"1"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Minnesota"	"27"	"White"	"2106-3"	5027
	"1 year"	"1"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Mississippi"	"28"	"White"	"2106-3"	1536
	"1 year"	"1"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Missouri"	"29"	"White"	"2106-3"	4562
	"1 year"	"1"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Montana"	"30"	"White"	"2106-3"	555
	"1 year"	"1"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Nebraska"	"31"	"White"	"2106-3"	3571
	"1 year"	"1"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Nevada"	"32"	"White"	"2106-3"	13991
	"1 year"	"1"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"New Hampshire"	"33"	"White"	"2106-3"	786
	"1 year"	"1"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"New Jersey"	"34"	"White"	"2106-3"	21448
	"1 year"	"1"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"New Mexico"	"35"	"White"	"2106-3"	14730
	"1 year"	"1"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"New York"	"36"	"White"	"2106-3"	38977
