"Notes"	"Age"	"Age Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	"Ethnicity"	"Ethnicity Code"	"State"	"State Code"	"Race"	"Race Code"	Population
	"< 1 year"	"0"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	"Alabama"	"01"	"White"	"2106-3"	1971
	"< 1 year"	"0"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	"Alaska"	"02"	"White"	"2106-3"	249
	"< 1 year"	"0"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	"Arizona"	"04"	"White"	"2106-3"	18321
	"< 1 year"	"0"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	"Arkansas"	"05"	"White"	"2106-3"	1923
	"< 1 year"	"0"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	"California"	"06"	"White"	"2106-3"	125116
	"< 1 year"	"0"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	"Colorado"	"08"	"White"	"2106-3"	9896
	"< 1 year"	"0"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	"Connecticut"	"09"	"White"	"2106-3"	3516
	"< 1 year"	"0"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	"Delaware"	"10"	"White"	"2106-3"	712
	"< 1 year"	"0"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	"District of Columbia"	"11"	"White"	"2106-3"	168
	"< 1 year"	"0"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	"Florida"	"12"	"White"	"2106-3"	24833
	"< 1 year"	"0"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	"Georgia"	"13"	"White"	"2106-3"	9222
	"< 1 year"	"0"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	"Hawaii"	"15"	"White"	"2106-3"	512
	"< 1 year"	"0"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	"Idaho"	"16"	"White"	"2106-3"	1787
	"< 1 year"	"0"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	"Illinois"	"17"	"White"	"2106-3"	19251
	"< 1 year"	"0"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	"Indiana"	"18"	"White"	"2106-3"	4229
	"< 1 year"	"0"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	"Iowa"	"19"	"White"	"2106-3"	1566
	"< 1 year"	"0"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	"Kansas"	"20"	"White"	"2106-3"	3058
	"< 1 year"	"0"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	"Kentucky"	"21"	"White"	"2106-3"	1265
	"< 1 year"	"0"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	"Louisiana"	"22"	"White"	"2106-3"	1404
	"< 1 year"	"0"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	"Maine"	"23"	"White"	"2106-3"	178
	"< 1 year"	"0"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	"Maryland"	"24"	"White"	"2106-3"	3084
	"< 1 year"	"0"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	"Massachusetts"	"25"	"White"	"2106-3"	4131
	"< 1 year"	"0"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	"Michigan"	"26"	"White"	"2106-3"	4473
	"< 1 year"	"0"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	"Minnesota"	"27"	"White"	"2106-3"	2140
	"< 1 year"	"0"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	"Mississippi"	"28"	"White"	"2106-3"	822
	"< 1 year"	"0"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	"Missouri"	"29"	"White"	"2106-3"	2115
	"< 1 year"	"0"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	"Montana"	"30"	"White"	"2106-3"	239
	"< 1 year"	"0"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	"Nebraska"	"31"	"White"	"2106-3"	1829
	"< 1 year"	"0"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	"Nevada"	"32"	"White"	"2106-3"	6199
	"< 1 year"	"0"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	"New Hampshire"	"33"	"White"	"2106-3"	302
	"< 1 year"	"0"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	"New Jersey"	"34"	"White"	"2106-3"	10895
	"< 1 year"	"0"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	"New Mexico"	"35"	"White"	"2106-3"	7203
	"< 1 year"	"0"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	"New York"	"36"	"White"	"2106-3"	20535
	"< 1 year"	"0"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	"North Carolina"	"37"	"White"	"2106-3"	8558
	"< 1 year"	"0"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	"North Dakota"	"38"	"White"	"2106-3"	94
	"< 1 year"	"0"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	"Ohio"	"39"	"White"	"2106-3"	2896
	"< 1 year"	"0"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	"Oklahoma"	"40"	"White"	"2106-3"	3188
