"Notes"	"Age"	"Age Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	"State"	"State Code"	Population
	"17 years"	"17"	"1998"	"1998"	"New York"	"36"	249053
	"17 years"	"17"	"1998"	"1998"	"North Carolina"	"37"	101250
	"17 years"	"17"	"1998"	"1998"	"North Dakota"	"38"	10457
	"17 years"	"17"	"1998"	"1998"	"Ohio"	"39"	165564
	"17 years"	"17"	"1998"	"1998"	"Oklahoma"	"40"	53266
	"17 years"	"17"	"1998"	"1998"	"Oregon"	"41"	49372
	"17 years"	"17"	"1998"	"1998"	"Pennsylvania"	"42"	165326
	"17 years"	"17"	"1998"	"1998"	"Rhode Island"	"44"	13107
	"17 years"	"17"	"1998"	"1998"	"South Carolina"	"45"	56782
	"17 years"	"17"	"1998"	"1998"	"South Dakota"	"46"	12620
	"17 years"	"17"	"1998"	"1998"	"Tennessee"	"47"	78268
	"17 years"	"17"	"1998"	"1998"	"Texas"	"48"	318437
	"17 years"	"17"	"1998"	"1998"	"Utah"	"49"	43988
	"17 years"	"17"	"1998"	"1998"	"Vermont"	"50"	8670
	"17 years"	"17"	"1998"	"1998"	"Virginia"	"51"	92116
	"17 years"	"17"	"1998"	"1998"	"Washington"	"53"	84182
	"17 years"	"17"	"1998"	"1998"	"West Virginia"	"54"	26774
	"17 years"	"17"	"1998"	"1998"	"Wisconsin"	"55"	80647
	"17 years"	"17"	"1998"	"1998"	"Wyoming"	"56"	8612
	"17 years"	"17"	"1999"	"1999"	"Alabama"	"01"	65114
	"17 years"	"17"	"1999"	"1999"	"Alaska"	"02"	10645
	"17 years"	"17"	"1999"	"1999"	"Arizona"	"04"	72034
	"17 years"	"17"	"1999"	"1999"	"Arkansas"	"05"	39930
	"17 years"	"17"	"1999"	"1999"	"California"	"06"	486709
	"17 years"	"17"	"1999"	"1999"	"Colorado"	"08"	60618
	"17 years"	"17"	"1999"	"1999"	"Connecticut"	"09"	43359
	"17 years"	"17"	"1999"	"1999"	"Delaware"	"10"	10619
	"17 years"	"17"	"1999"	"1999"	"District of Columbia"	"11"	5829
	"17 years"	"17"	"1999"	"1999"	"Florida"	"12"	198998
	"17 years"	"17"	"1999"	"1999"	"Georgia"	"13"	116916
	"17 years"	"17"	"1999"	"1999"	"Hawaii"	"15"	16677
	"17 years"	"17"	"1999"	"1999"	"Idaho"	"16"	22481
	"17 years"	"17"	"1999"	"1999"	"Illinois"	"17"	180729
	"17 years"	"17"	"1999"	"1999"	"Indiana"	"18"	90095
	"17 years"	"17"	"1999"	"1999"	"Iowa"	"19"	45115
	"17 years"	"17"	"1999"	"1999"	"Kansas"	"20"	41901
	"17 years"	"17"	"1999"	"1999"	"Kentucky"	"21"	58704
	"17 years"	"17"	"1999"	"1999"	"Louisiana"	"22"	74053
	"17 years"	"17"	"1999"	"1999"	"Maine"	"23"	18151
	"17 years"	"17"	"1999"	"1999"	"Maryland"	"24"	71260
	"17 years"	"17"	"1999"	"1999"	"Massachusetts"	"25"	79255
	"17 years"	"17"	"1999"	"1999"	"Michigan"	"26"	144395
	"17 years"	"17"	"1999"	"1999"	"Minnesota"	"27"	75801
	"17 years"	"17"	"1999"	"1999"	"Mississippi"	"28"	46955
	"17 years"	"17"	"1999"	"1999"	"Missouri"	"29"	82377
	"17 years"	"17"	"1999"	"1999"	"Montana"	"30"	14820
	"17 years"	"17"	"1999"	"1999"	"Nebraska"	"31"	27058
	"17 years"	"17"	"1999"	"1999"	"Nevada"	"32"	24910
	"17 years"	"17"	"1999"	"1999"	"New Hampshire"	"33"	17100
	"17 years"	"17"	"1999"	"1999"	"New Jersey"	"34"	109100
	"17 years"	"17"	"1999"	"1999"	"New Mexico"	"35"	29804
	"17 years"	"17"	"1999"	"1999"	"New York"	"36"	255665
	"17 years"	"17"	"1999"	"1999"	"North Carolina"	"37"	103560
	"17 years"	"17"	"1999"	"1999"	"North Dakota"	"38"	10632
	"17 years"	"17"	"1999"	"1999"	"Ohio"	"39"	166688
	"17 years"	"17"	"1999"	"1999"	"Oklahoma"	"40"	54736
	"17 years"	"17"	"1999"	"1999"	"Oregon"	"41"	50037
	"17 years"	"17"	"1999"	"1999"	"Pennsylvania"	"42"	169345
	"17 years"	"17"	"1999"	"1999"	"Rhode Island"	"44"	13570
	"17 years"	"17"	"1999"	"1999"	"South Carolina"	"45"	57104
	"17 years"	"17"	"1999"	"1999"	"South Dakota"	"46"	12618
	"17 years"	"17"	"1999"	"1999"	"Tennessee"	"47"	78621
	"17 years"	"17"	"1999"	"1999"	"Texas"	"48"	327266
	"17 years"	"17"	"1999"	"1999"	"Utah"	"49"	43679
	"17 years"	"17"	"1999"	"1999"	"Vermont"	"50"	8915
	"17 years"	"17"	"1999"	"1999"	"Virginia"	"51"	94745
	"17 years"	"17"	"1999"	"1999"	"Washington"	"53"	86297
	"17 years"	"17"	"1999"	"1999"	"West Virginia"	"54"	26089
	"17 years"	"17"	"1999"	"1999"	"Wisconsin"	"55"	81563
	"17 years"	"17"	"1999"	"1999"	"Wyoming"	"56"	8582
	"17 years"	"17"	"2000"	"2000"	"Alabama"	"01"	64198
	"17 years"	"17"	"2000"	"2000"	"Alaska"	"02"	10818
	"17 years"	"17"	"2000"	"2000"	"Arizona"	"04"	72952
	"17 years"	"17"	"2000"	"2000"	"Arkansas"	"05"	39955
	"17 years"	"17"	"2000"	"2000"	"California"	"06"	493322
	"17 years"	"17"	"2000"	"2000"	"Colorado"	"08"	61712
	"17 years"	"17"	"2000"	"2000"	"Connecticut"	"09"	43667
	"17 years"	"17"	"2000"	"2000"	"Delaware"	"10"	10676
	"17 years"	"17"	"2000"	"2000"	"District of Columbia"	"11"	5828
	"17 years"	"17"	"2000"	"2000"	"Florida"	"12"	203375
	"17 years"	"17"	"2000"	"2000"	"Georgia"	"13"	118193
	"17 years"	"17"	"2000"	"2000"	"Hawaii"	"15"	16687
	"17 years"	"17"	"2000"	"2000"	"Idaho"	"16"	22384
	"17 years"	"17"	"2000"	"2000"	"Illinois"	"17"	180906
	"17 years"	"17"	"2000"	"2000"	"Indiana"	"18"	89460
	"17 years"	"17"	"2000"	"2000"	"Iowa"	"19"	44676
	"17 years"	"17"	"2000"	"2000"	"Kansas"	"20"	41793
	"17 years"	"17"	"2000"	"2000"	"Kentucky"	"21"	58025
	"17 years"	"17"	"2000"	"2000"	"Louisiana"	"22"	73134
	"17 years"	"17"	"2000"	"2000"	"Maine"	"23"	18279
	"17 years"	"17"	"2000"	"2000"	"Maryland"	"24"	72477
	"17 years"	"17"	"2000"	"2000"	"Massachusetts"	"25"	79821
	"17 years"	"17"	"2000"	"2000"	"Michigan"	"26"	143533
	"17 years"	"17"	"2000"	"2000"	"Minnesota"	"27"	76107
	"17 years"	"17"	"2000"	"2000"	"Mississippi"	"28"	46066
	"17 years"	"17"	"2000"	"2000"	"Missouri"	"29"	82636
	"17 years"	"17"	"2000"	"2000"	"Montana"	"30"	14726
	"17 years"	"17"	"2000"	"2000"	"Nebraska"	"31"	27117
	"17 years"	"17"	"2000"	"2000"	"Nevada"	"32"	25986
	"17 years"	"17"	"2000"	"2000"	"New Hampshire"	"33"	17315
	"17 years"	"17"	"2000"	"2000"	"New Jersey"	"34"	109895
	"17 years"	"17"	"2000"	"2000"	"New Mexico"	"35"	29807
	"17 years"	"17"	"2000"	"2000"	"New York"	"36"	257147
	"17 years"	"17"	"2000"	"2000"	"North Carolina"	"37"	104420
	"17 years"	"17"	"2000"	"2000"	"North Dakota"	"38"	10564
	"17 years"	"17"	"2000"	"2000"	"Ohio"	"39"	164190
	"17 years"	"17"	"2000"	"2000"	"Oklahoma"	"40"	54879
	"17 years"	"17"	"2000"	"2000"	"Oregon"	"41"	49689
	"17 years"	"17"	"2000"	"2000"	"Pennsylvania"	"42"	168834
	"17 years"	"17"	"2000"	"2000"	"Rhode Island"	"44"	13552
	"17 years"	"17"	"2000"	"2000"	"South Carolina"	"45"	57024
	"17 years"	"17"	"2000"	"2000"	"South Dakota"	"46"	12617
	"17 years"	"17"	"2000"	"2000"	"Tennessee"	"47"	78371
	"17 years"	"17"	"2000"	"2000"	"Texas"	"48"	331798
	"17 years"	"17"	"2000"	"2000"	"Utah"	"49"	43194
	"17 years"	"17"	"2000"	"2000"	"Vermont"	"50"	8952
	"17 years"	"17"	"2000"	"2000"	"Virginia"	"51"	95692
	"17 years"	"17"	"2000"	"2000"	"Washington"	"53"	86607
	"17 years"	"17"	"2000"	"2000"	"West Virginia"	"54"	25363
	"17 years"	"17"	"2000"	"2000"	"Wisconsin"	"55"	81439
	"17 years"	"17"	"2000"	"2000"	"Wyoming"	"56"	8521
	"18 years"	"18"	"1990"	"1990"	"Alabama"	"01"	65346
	"18 years"	"18"	"1990"	"1990"	"Alaska"	"02"	7044
	"18 years"	"18"	"1990"	"1990"	"Arizona"	"04"	51997
	"18 years"	"18"	"1990"	"1990"	"Arkansas"	"05"	35676
	"18 years"	"18"	"1990"	"1990"	"California"	"06"	417481
	"18 years"	"18"	"1990"	"1990"	"Colorado"	"08"	44871
	"18 years"	"18"	"1990"	"1990"	"Connecticut"	"09"	43193
	"18 years"	"18"	"1990"	"1990"	"Delaware"	"10"	9607
	"18 years"	"18"	"1990"	"1990"	"District of Columbia"	"11"	9581
	"18 years"	"18"	"1990"	"1990"	"Florida"	"12"	161152
	"18 years"	"18"	"1990"	"1990"	"Georgia"	"13"	101305
	"18 years"	"18"	"1990"	"1990"	"Hawaii"	"15"	14100
	"18 years"	"18"	"1990"	"1990"	"Idaho"	"16"	15751
	"18 years"	"18"	"1990"	"1990"	"Illinois"	"17"	166384
	"18 years"	"18"	"1990"	"1990"	"Indiana"	"18"	87348
	"18 years"	"18"	"1990"	"1990"	"Iowa"	"19"	40271
	"18 years"	"18"	"1990"	"1990"	"Kansas"	"20"	33912
	"18 years"	"18"	"1990"	"1990"	"Kentucky"	"21"	58235
	"18 years"	"18"	"1990"	"1990"	"Louisiana"	"22"	67031
	"18 years"	"18"	"1990"	"1990"	"Maine"	"23"	18044
	"18 years"	"18"	"1990"	"1990"	"Maryland"	"24"	63213
	"18 years"	"18"	"1990"	"1990"	"Massachusetts"	"25"	87189
	"18 years"	"18"	"1990"	"1990"	"Michigan"	"26"	141188
	"18 years"	"18"	"1990"	"1990"	"Minnesota"	"27"	58962
	"18 years"	"18"	"1990"	"1990"	"Mississippi"	"28"	46087
	"18 years"	"18"	"1990"	"1990"	"Missouri"	"29"	73416
	"18 years"	"18"	"1990"	"1990"	"Montana"	"30"	10959
	"18 years"	"18"	"1990"	"1990"	"Nebraska"	"31"	22396
	"18 years"	"18"	"1990"	"1990"	"Nevada"	"32"	14691
	"18 years"	"18"	"1990"	"1990"	"New Hampshire"	"33"	15853
	"18 years"	"18"	"1990"	"1990"	"New Jersey"	"34"	101543
	"18 years"	"18"	"1990"	"1990"	"New Mexico"	"35"	22225
	"18 years"	"18"	"1990"	"1990"	"New York"	"36"	250589
	"18 years"	"18"	"1990"	"1990"	"North Carolina"	"37"	103307
	"18 years"	"18"	"1990"	"1990"	"North Dakota"	"38"	9265
	"18 years"	"18"	"1990"	"1990"	"Ohio"	"39"	160946
	"18 years"	"18"	"1990"	"1990"	"Oklahoma"	"40"	46754
	"18 years"	"18"	"1990"	"1990"	"Oregon"	"41"	37056
	"18 years"	"18"	"1990"	"1990"	"Pennsylvania"	"42"	168496
	"18 years"	"18"	"1990"	"1990"	"Rhode Island"	"44"	15478
	"18 years"	"18"	"1990"	"1990"	"South Carolina"	"45"	57182
	"18 years"	"18"	"1990"	"1990"	"South Dakota"	"46"	9848
	"18 years"	"18"	"1990"	"1990"	"Tennessee"	"47"	74744
	"18 years"	"18"	"1990"	"1990"	"Texas"	"48"	262346
	"18 years"	"18"	"1990"	"1990"	"Utah"	"49"	30452
	"18 years"	"18"	"1990"	"1990"	"Vermont"	"50"	8847
	"18 years"	"18"	"1990"	"1990"	"Virginia"	"51"	90438
	"18 years"	"18"	"1990"	"1990"	"Washington"	"53"	63618
	"18 years"	"18"	"1990"	"1990"	"West Virginia"	"54"	28965
	"18 years"	"18"	"1990"	"1990"	"Wisconsin"	"55"	68526
	"18 years"	"18"	"1990"	"1990"	"Wyoming"	"56"	6703
	"18 years"	"18"	"1991"	"1991"	"Alabama"	"01"	61674
	"18 years"	"18"	"1991"	"1991"	"Alaska"	"02"	7570
	"18 years"	"18"	"1991"	"1991"	"Arizona"	"04"	49808
	"18 years"	"18"	"1991"	"1991"	"Arkansas"	"05"	34962
	"18 years"	"18"	"1991"	"1991"	"California"	"06"	397583
	"18 years"	"18"	"1991"	"1991"	"Colorado"	"08"	43077
	"18 years"	"18"	"1991"	"1991"	"Connecticut"	"09"	39959
	"18 years"	"18"	"1991"	"1991"	"Delaware"	"10"	8437
	"18 years"	"18"	"1991"	"1991"	"District of Columbia"	"11"	7157
	"18 years"	"18"	"1991"	"1991"	"Florida"	"12"	156760
	"18 years"	"18"	"1991"	"1991"	"Georgia"	"13"	96673
	"18 years"	"18"	"1991"	"1991"	"Hawaii"	"15"	14833
	"18 years"	"18"	"1991"	"1991"	"Idaho"	"16"	15912
	"18 years"	"18"	"1991"	"1991"	"Illinois"	"17"	157606
	"18 years"	"18"	"1991"	"1991"	"Indiana"	"18"	80718
	"18 years"	"18"	"1991"	"1991"	"Iowa"	"19"	36994
	"18 years"	"18"	"1991"	"1991"	"Kansas"	"20"	32092
	"18 years"	"18"	"1991"	"1991"	"Kentucky"	"21"	54509
	"18 years"	"18"	"1991"	"1991"	"Louisiana"	"22"	63892
	"18 years"	"18"	"1991"	"1991"	"Maine"	"23"	16935
	"18 years"	"18"	"1991"	"1991"	"Maryland"	"24"	60118
	"18 years"	"18"	"1991"	"1991"	"Massachusetts"	"25"	73566
	"18 years"	"18"	"1991"	"1991"	"Michigan"	"26"	133517
	"18 years"	"18"	"1991"	"1991"	"Minnesota"	"27"	56295
	"18 years"	"18"	"1991"	"1991"	"Mississippi"	"28"	42536
	"18 years"	"18"	"1991"	"1991"	"Missouri"	"29"	68462
	"18 years"	"18"	"1991"	"1991"	"Montana"	"30"	11141
	"18 years"	"18"	"1991"	"1991"	"Nebraska"	"31"	21556
	"18 years"	"18"	"1991"	"1991"	"Nevada"	"32"	15415
	"18 years"	"18"	"1991"	"1991"	"New Hampshire"	"33"	13738
	"18 years"	"18"	"1991"	"1991"	"New Jersey"	"34"	98577
	"18 years"	"18"	"1991"	"1991"	"New Mexico"	"35"	22641
	"18 years"	"18"	"1991"	"1991"	"New York"	"36"	232324
	"18 years"	"18"	"1991"	"1991"	"North Carolina"	"37"	94570
	"18 years"	"18"	"1991"	"1991"	"North Dakota"	"38"	8754
	"18 years"	"18"	"1991"	"1991"	"Ohio"	"39"	150650
	"18 years"	"18"	"1991"	"1991"	"Oklahoma"	"40"	44691
	"18 years"	"18"	"1991"	"1991"	"Oregon"	"41"	37020
	"18 years"	"18"	"1991"	"1991"	"Pennsylvania"	"42"	154440
	"18 years"	"18"	"1991"	"1991"	"Rhode Island"	"44"	12591
	"18 years"	"18"	"1991"	"1991"	"South Carolina"	"45"	53626
	"18 years"	"18"	"1991"	"1991"	"South Dakota"	"46"	9660
	"18 years"	"18"	"1991"	"1991"	"Tennessee"	"47"	70296
	"18 years"	"18"	"1991"	"1991"	"Texas"	"48"	254190
	"18 years"	"18"	"1991"	"1991"	"Utah"	"49"	29797
	"18 years"	"18"	"1991"	"1991"	"Vermont"	"50"	7383
	"18 years"	"18"	"1991"	"1991"	"Virginia"	"51"	83743
	"18 years"	"18"	"1991"	"1991"	"Washington"	"53"	62732
	"18 years"	"18"	"1991"	"1991"	"West Virginia"	"54"	27361
	"18 years"	"18"	"1991"	"1991"	"Wisconsin"	"55"	65028
	"18 years"	"18"	"1991"	"1991"	"Wyoming"	"56"	6820
	"18 years"	"18"	"1992"	"1992"	"Alabama"	"01"	60984
	"18 years"	"18"	"1992"	"1992"	"Alaska"	"02"	7728
	"18 years"	"18"	"1992"	"1992"	"Arizona"	"04"	50622
	"18 years"	"18"	"1992"	"1992"	"Arkansas"	"05"	35036
	"18 years"	"18"	"1992"	"1992"	"California"	"06"	383960
	"18 years"	"18"	"1992"	"1992"	"Colorado"	"08"	43269
	"18 years"	"18"	"1992"	"1992"	"Connecticut"	"09"	38169
	"18 years"	"18"	"1992"	"1992"	"Delaware"	"10"	8304
	"18 years"	"18"	"1992"	"1992"	"District of Columbia"	"11"	6356
	"18 years"	"18"	"1992"	"1992"	"Florida"	"12"	155297
	"18 years"	"18"	"1992"	"1992"	"Georgia"	"13"	95743
	"18 years"	"18"	"1992"	"1992"	"Hawaii"	"15"	14622
	"18 years"	"18"	"1992"	"1992"	"Idaho"	"16"	16676
	"18 years"	"18"	"1992"	"1992"	"Illinois"	"17"	153396
	"18 years"	"18"	"1992"	"1992"	"Indiana"	"18"	80443
	"18 years"	"18"	"1992"	"1992"	"Iowa"	"19"	37270
	"18 years"	"18"	"1992"	"1992"	"Kansas"	"20"	32791
	"18 years"	"18"	"1992"	"1992"	"Kentucky"	"21"	53901
	"18 years"	"18"	"1992"	"1992"	"Louisiana"	"22"	63273
	"18 years"	"18"	"1992"	"1992"	"Maine"	"23"	16265
	"18 years"	"18"	"1992"	"1992"	"Maryland"	"24"	57319
	"18 years"	"18"	"1992"	"1992"	"Massachusetts"	"25"	70104
	"18 years"	"18"	"1992"	"1992"	"Michigan"	"26"	130361
	"18 years"	"18"	"1992"	"1992"	"Minnesota"	"27"	56119
	"18 years"	"18"	"1992"	"1992"	"Mississippi"	"28"	41869
	"18 years"	"18"	"1992"	"1992"	"Missouri"	"29"	67814
	"18 years"	"18"	"1992"	"1992"	"Montana"	"30"	11444
	"18 years"	"18"	"1992"	"1992"	"Nebraska"	"31"	21817
	"18 years"	"18"	"1992"	"1992"	"Nevada"	"32"	15246
	"18 years"	"18"	"1992"	"1992"	"New Hampshire"	"33"	13348
	"18 years"	"18"	"1992"	"1992"	"New Jersey"	"34"	95285
	"18 years"	"18"	"1992"	"1992"	"New Mexico"	"35"	22974
	"18 years"	"18"	"1992"	"1992"	"New York"	"36"	225404
	"18 years"	"18"	"1992"	"1992"	"North Carolina"	"37"	92389
	"18 years"	"18"	"1992"	"1992"	"North Dakota"	"38"	8845
	"18 years"	"18"	"1992"	"1992"	"Ohio"	"39"	147824
	"18 years"	"18"	"1992"	"1992"	"Oklahoma"	"40"	44726
	"18 years"	"18"	"1992"	"1992"	"Oregon"	"41"	37580
	"18 years"	"18"	"1992"	"1992"	"Pennsylvania"	"42"	150384
	"18 years"	"18"	"1992"	"1992"	"Rhode Island"	"44"	12258
	"18 years"	"18"	"1992"	"1992"	"South Carolina"	"45"	52715
	"18 years"	"18"	"1992"	"1992"	"South Dakota"	"46"	9817
	"18 years"	"18"	"1992"	"1992"	"Tennessee"	"47"	69409
	"18 years"	"18"	"1992"	"1992"	"Texas"	"48"	253924
	"18 years"	"18"	"1992"	"1992"	"Utah"	"49"	31844
	"18 years"	"18"	"1992"	"1992"	"Vermont"	"50"	7144
	"18 years"	"18"	"1992"	"1992"	"Virginia"	"51"	82133
	"18 years"	"18"	"1992"	"1992"	"Washington"	"53"	63615
	"18 years"	"18"	"1992"	"1992"	"West Virginia"	"54"	26884
	"18 years"	"18"	"1992"	"1992"	"Wisconsin"	"55"	65773
	"18 years"	"18"	"1992"	"1992"	"Wyoming"	"56"	6992
	"18 years"	"18"	"1993"	"1993"	"Alabama"	"01"	62702
	"18 years"	"18"	"1993"	"1993"	"Alaska"	"02"	7989
	"18 years"	"18"	"1993"	"1993"	"Arizona"	"04"	53969
	"18 years"	"18"	"1993"	"1993"	"Arkansas"	"05"	36315
	"18 years"	"18"	"1993"	"1993"	"California"	"06"	391033
	"18 years"	"18"	"1993"	"1993"	"Colorado"	"08"	46097
	"18 years"	"18"	"1993"	"1993"	"Connecticut"	"09"	38436
	"18 years"	"18"	"1993"	"1993"	"Delaware"	"10"	8740
	"18 years"	"18"	"1993"	"1993"	"District of Columbia"	"11"	6349
	"18 years"	"18"	"1993"	"1993"	"Florida"	"12"	159293
	"18 years"	"18"	"1993"	"1993"	"Georgia"	"13"	97428
	"18 years"	"18"	"1993"	"1993"	"Hawaii"	"15"	14721
	"18 years"	"18"	"1993"	"1993"	"Idaho"	"16"	18310
	"18 years"	"18"	"1993"	"1993"	"Illinois"	"17"	157200
	"18 years"	"18"	"1993"	"1993"	"Indiana"	"18"	82988
	"18 years"	"18"	"1993"	"1993"	"Iowa"	"19"	39795
	"18 years"	"18"	"1993"	"1993"	"Kansas"	"20"	34543
	"18 years"	"18"	"1993"	"1993"	"Kentucky"	"21"	55385
	"18 years"	"18"	"1993"	"1993"	"Louisiana"	"22"	65443
	"18 years"	"18"	"1993"	"1993"	"Maine"	"23"	16341
	"18 years"	"18"	"1993"	"1993"	"Maryland"	"24"	58075
	"18 years"	"18"	"1993"	"1993"	"Massachusetts"	"25"	70575
	"18 years"	"18"	"1993"	"1993"	"Michigan"	"26"	131563
	"18 years"	"18"	"1993"	"1993"	"Minnesota"	"27"	59309
	"18 years"	"18"	"1993"	"1993"	"Mississippi"	"28"	43003
	"18 years"	"18"	"1993"	"1993"	"Missouri"	"29"	70545
	"18 years"	"18"	"1993"	"1993"	"Montana"	"30"	12209
	"18 years"	"18"	"1993"	"1993"	"Nebraska"	"31"	22959
	"18 years"	"18"	"1993"	"1993"	"Nevada"	"32"	15970
	"18 years"	"18"	"1993"	"1993"	"New Hampshire"	"33"	13675
	"18 years"	"18"	"1993"	"1993"	"New Jersey"	"34"	96100
	"18 years"	"18"	"1993"	"1993"	"New Mexico"	"35"	23824
	"18 years"	"18"	"1993"	"1993"	"New York"	"36"	231721
	"18 years"	"18"	"1993"	"1993"	"North Carolina"	"37"	94574
	"18 years"	"18"	"1993"	"1993"	"North Dakota"	"38"	9304
	"18 years"	"18"	"1993"	"1993"	"Ohio"	"39"	151400
	"18 years"	"18"	"1993"	"1993"	"Oklahoma"	"40"	46814
	"18 years"	"18"	"1993"	"1993"	"Oregon"	"41"	40277
	"18 years"	"18"	"1993"	"1993"	"Pennsylvania"	"42"	153511
	"18 years"	"18"	"1993"	"1993"	"Rhode Island"	"44"	12451
	"18 years"	"18"	"1993"	"1993"	"South Carolina"	"45"	53495
	"18 years"	"18"	"1993"	"1993"	"South Dakota"	"46"	10506
	"18 years"	"18"	"1993"	"1993"	"Tennessee"	"47"	70646
	"18 years"	"18"	"1993"	"1993"	"Texas"	"48"	264283
	"18 years"	"18"	"1993"	"1993"	"Utah"	"49"	35067
	"18 years"	"18"	"1993"	"1993"	"Vermont"	"50"	7409
	"18 years"	"18"	"1993"	"1993"	"Virginia"	"51"	83379
	"18 years"	"18"	"1993"	"1993"	"Washington"	"53"	67413
	"18 years"	"18"	"1993"	"1993"	"West Virginia"	"54"	27709
	"18 years"	"18"	"1993"	"1993"	"Wisconsin"	"55"	69256
	"18 years"	"18"	"1993"	"1993"	"Wyoming"	"56"	7356
	"18 years"	"18"	"1994"	"1994"	"Alabama"	"01"	61298
	"18 years"	"18"	"1994"	"1994"	"Alaska"	"02"	7910
	"18 years"	"18"	"1994"	"1994"	"Arizona"	"04"	55593
	"18 years"	"18"	"1994"	"1994"	"Arkansas"	"05"	35925
	"18 years"	"18"	"1994"	"1994"	"California"	"06"	384511
	"18 years"	"18"	"1994"	"1994"	"Colorado"	"08"	47221
	"18 years"	"18"	"1994"	"1994"	"Connecticut"	"09"	37385
	"18 years"	"18"	"1994"	"1994"	"Delaware"	"10"	8893
	"18 years"	"18"	"1994"	"1994"	"District of Columbia"	"11"	6247
	"18 years"	"18"	"1994"	"1994"	"Florida"	"12"	157752
	"18 years"	"18"	"1994"	"1994"	"Georgia"	"13"	96298
	"18 years"	"18"	"1994"	"1994"	"Hawaii"	"15"	14394
	"18 years"	"18"	"1994"	"1994"	"Idaho"	"16"	18956
	"18 years"	"18"	"1994"	"1994"	"Illinois"	"17"	156177
	"18 years"	"18"	"1994"	"1994"	"Indiana"	"18"	82115
	"18 years"	"18"	"1994"	"1994"	"Iowa"	"19"	40251
	"18 years"	"18"	"1994"	"1994"	"Kansas"	"20"	34915
	"18 years"	"18"	"1994"	"1994"	"Kentucky"	"21"	54845
	"18 years"	"18"	"1994"	"1994"	"Louisiana"	"22"	65888
	"18 years"	"18"	"1994"	"1994"	"Maine"	"23"	16017
	"18 years"	"18"	"1994"	"1994"	"Maryland"	"24"	57321
	"18 years"	"18"	"1994"	"1994"	"Massachusetts"	"25"	69085
	"18 years"	"18"	"1994"	"1994"	"Michigan"	"26"	129159
	"18 years"	"18"	"1994"	"1994"	"Minnesota"	"27"	59628
	"18 years"	"18"	"1994"	"1994"	"Mississippi"	"28"	42935
	"18 years"	"18"	"1994"	"1994"	"Missouri"	"29"	70232
	"18 years"	"18"	"1994"	"1994"	"Montana"	"30"	12394
	"18 years"	"18"	"1994"	"1994"	"Nebraska"	"31"	22753
	"18 years"	"18"	"1994"	"1994"	"Nevada"	"32"	16539
	"18 years"	"18"	"1994"	"1994"	"New Hampshire"	"33"	13300
	"18 years"	"18"	"1994"	"1994"	"New Jersey"	"34"	93413
	"18 years"	"18"	"1994"	"1994"	"New Mexico"	"35"	24231
	"18 years"	"18"	"1994"	"1994"	"New York"	"36"	228408
	"18 years"	"18"	"1994"	"1994"	"North Carolina"	"37"	92932
	"18 years"	"18"	"1994"	"1994"	"North Dakota"	"38"	9476
	"18 years"	"18"	"1994"	"1994"	"Ohio"	"39"	148465
	"18 years"	"18"	"1994"	"1994"	"Oklahoma"	"40"	46456
	"18 years"	"18"	"1994"	"1994"	"Oregon"	"41"	41120
	"18 years"	"18"	"1994"	"1994"	"Pennsylvania"	"42"	151394
	"18 years"	"18"	"1994"	"1994"	"Rhode Island"	"44"	12321
	"18 years"	"18"	"1994"	"1994"	"South Carolina"	"45"	52540
	"18 years"	"18"	"1994"	"1994"	"South Dakota"	"46"	10721
	"18 years"	"18"	"1994"	"1994"	"Tennessee"	"47"	69447
	"18 years"	"18"	"1994"	"1994"	"Texas"	"48"	264629
	"18 years"	"18"	"1994"	"1994"	"Utah"	"49"	37909
	"18 years"	"18"	"1994"	"1994"	"Vermont"	"50"	7379
	"18 years"	"18"	"1994"	"1994"	"Virginia"	"51"	81919
	"18 years"	"18"	"1994"	"1994"	"Washington"	"53"	68064
	"18 years"	"18"	"1994"	"1994"	"West Virginia"	"54"	27080
	"18 years"	"18"	"1994"	"1994"	"Wisconsin"	"55"	69233
	"18 years"	"18"	"1994"	"1994"	"Wyoming"	"56"	7402
	"18 years"	"18"	"1995"	"1995"	"Alabama"	"01"	63543
	"18 years"	"18"	"1995"	"1995"	"Alaska"	"02"	8296
	"18 years"	"18"	"1995"	"1995"	"Arizona"	"04"	60047
	"18 years"	"18"	"1995"	"1995"	"Arkansas"	"05"	37544
	"18 years"	"18"	"1995"	"1995"	"California"	"06"	400033
	"18 years"	"18"	"1995"	"1995"	"Colorado"	"08"	50425
	"18 years"	"18"	"1995"	"1995"	"Connecticut"	"09"	38674
	"18 years"	"18"	"1995"	"1995"	"Delaware"	"10"	9470
	"18 years"	"18"	"1995"	"1995"	"District of Columbia"	"11"	6595
	"18 years"	"18"	"1995"	"1995"	"Florida"	"12"	167208
	"18 years"	"18"	"1995"	"1995"	"Georgia"	"13"	102591
	"18 years"	"18"	"1995"	"1995"	"Hawaii"	"15"	14892
	"18 years"	"18"	"1995"	"1995"	"Idaho"	"16"	20746
	"18 years"	"18"	"1995"	"1995"	"Illinois"	"17"	163402
	"18 years"	"18"	"1995"	"1995"	"Indiana"	"18"	85893
	"18 years"	"18"	"1995"	"1995"	"Iowa"	"19"	42595
	"18 years"	"18"	"1995"	"1995"	"Kansas"	"20"	37128
