Year,STATEFP,Race,Hispanic.Origin,Gender.Code,Education,rural_urban_class,source,measure1,measure2,min_age,max_age,scenario,method,mean,lower,upper,attr
2015,1,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,11.5674863967696,6.94049183806174,16.1944809554774,attributable
2015,1,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,16.7728552753159,10.4107377570926,23.4819973854422,attributable
2015,1,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,11.5674863967696,6.94049183806174,16.1944809554774,attributable
2015,1,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,16.7728552753159,10.4107377570926,23.4819973854422,attributable
2015,1,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,9.62294698060118,5.77376818836071,13.4721257728416,attributable
2015,1,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,13.9532731218717,8.66065228254106,19.5345823706204,attributable
2015,1,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,6.78840462116416,5.30344111028449,8.27336813204381,attributable
2015,1,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,9.89975673919771,8.20265558390669,11.5968578944888,attributable
2015,1,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,6.78840462116416,5.30344111028449,8.27336813204381,attributable
2015,1,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,9.89975673919771,8.20265558390669,11.5968578944888,attributable
2015,1,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,5.21321286894682,4.07282255386469,6.35360318402892,attributable
2015,1,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,7.60260210054743,6.29929888331074,8.90590531778413,attributable
2015,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,81.7393552183281,78.2025561944581,85.2761542421981,attributable
2015,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,84.8831765728792,80.9533998796903,88.4199755967492,attributable
2015,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,81.7393552183281,78.2025561944581,85.2761542421981,attributable
2015,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,84.8831765728792,80.9533998796903,88.4199755967492,attributable
2015,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,58.8989152628942,56.3504045063267,61.4474260194618,attributable
2015,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,61.1642581576209,58.3325795392125,63.7127689141885,attributable
2015,1,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,13.865131506804,11.9526995748311,15.8970904345253,attributable
2015,1,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,15.1799284600354,13.0284425365658,17.2118873877567,attributable
2015,1,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,13.865131506804,11.9526995748311,15.8970904345253,attributable
2015,1,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,15.1799284600354,13.0284425365658,17.2118873877567,attributable
2015,1,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,10.7773049366248,9.29078011778,12.3567375566474,attributable
2015,1,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,11.7992907495806,10.1269503283802,13.3787233696032,attributable
2015,1,White,Not Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,20.6030661318963,19.6219677446631,21.257131723385,attributable
2015,1,White,Not Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,22.2382301106182,21.257131723385,22.892295702107,attributable
2015,1,White,Not Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,20.6030661318963,19.6219677446631,21.257131723385,attributable
2015,1,White,Not Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,22.2382301106182,21.257131723385,22.892295702107,attributable
2015,1,White,Not Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,16.5998116071189,15.8093443877323,17.1267897533766,attributable
2015,1,White,Not Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,17.9172569727632,17.1267897533766,18.444235119021,attributable
2015,2,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,30.3872556951257,18.2323534170754,42.5421579731759,attributable
2015,2,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,44.0615207579322,27.3485301256131,61.6861290611052,attributable
2015,2,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,26.6959405117961,16.0175643070776,37.3743167165144,attributable
2015,2,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,38.7091137421043,24.0263464606165,54.192759238946,attributable
2015,2,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,18.9085514578811,11.3451308747287,26.4719720410336,attributable
2015,2,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,27.4173996139276,17.017696312093,38.3843594594987,attributable
2015,2,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,8.300002876457,6.48437724723202,10.115628505682,attributable
2015,2,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,12.1041708614998,10.0291701423855,14.179171580614,attributable
2015,2,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,7.3189660505863,5.71794222702054,8.91998987415205,attributable
2015,2,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,10.673492157105,8.84375064445845,12.5032336697516,attributable
2015,2,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,6.19720285450731,4.84156473008383,7.55284097893078,attributable
