Year,Race,Hispanic.Origin,Education,rural_urban_class,Gender.Code,STATEFP,measure1,measure2,attr,min_age,max_age,scenario,mean,lower,upper,source,method
2002,American Indian or Alaska Native,All Origins,666,1,A,1,Deaths,age-adjusted rate,attributable,75,84,A,8.22566897074145,5.77200740824602,11.6487217176293,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,1,Deaths,age-adjusted rate,attributable,75,84,B,6.77008965915191,4.51488460732526,9.99041059248694,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,1,Deaths,age-adjusted rate,attributable,75,84,D,5.21474223277503,3.19485823943595,8.14585202081382,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,4,Deaths,age-adjusted rate,attributable,35,150,A,20.0973434423511,13.5757206416874,28.5120975221303,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,4,Deaths,age-adjusted rate,attributable,35,150,B,20.0366283504404,13.5156044367454,28.4511363149815,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,4,Deaths,age-adjusted rate,attributable,35,150,D,17.20090823663,10.7313745278768,25.6478213651592,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,5,Deaths,age-adjusted rate,attributable,35,44,A,162.171337019826,100.958335917605,238.030047282385,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,5,Deaths,age-adjusted rate,attributable,35,44,B,144.786958845893,86.6805258761646,219.433794608017,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,5,Deaths,age-adjusted rate,attributable,35,44,D,113.424917897159,62.3632794508646,184.53007723052,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,6,Deaths,age-adjusted rate,attributable,25,150,A,24.5325656690842,20.3605318360067,29.9052584938357,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,6,Deaths,age-adjusted rate,attributable,25,150,B,15.9036142710591,11.8763989088296,21.2147067558384,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,6,Deaths,age-adjusted rate,attributable,25,150,D,12.5355912157702,8.64632718923562,17.7245767187378,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,8,Deaths,age-adjusted rate,attributable,25,150,A,11.9651707978299,7.43757451166813,18.0156137345454,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,8,Deaths,age-adjusted rate,attributable,25,150,B,11.9651707978299,7.43757451166813,18.0156137345454,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,8,Deaths,age-adjusted rate,attributable,25,150,D,11.9624845492589,7.4346638644607,18.0132203684797,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,9,Deaths,age-adjusted rate,attributable,55,84,A,27.3591873489316,19.180324001856,38.4921308846306,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,9,Deaths,age-adjusted rate,attributable,55,84,B,25.9054635399388,17.886911963347,36.8412755295734,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,9,Deaths,age-adjusted rate,attributable,55,84,D,21.34357581857,13.9000401892554,31.6472941874117,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,10,Deaths,age-adjusted rate,attributable,35,44,A,15.1185731395056,9.84292419606199,21.3030344071318,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,10,Deaths,age-adjusted rate,attributable,35,44,B,11.6899976500089,6.99852494914559,17.7169308876122,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,10,Deaths,age-adjusted rate,attributable,35,44,D,9.15784842943986,5.03516750430132,14.8988291927365,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,11,Deaths,age-adjusted rate,attributable,75,84,A,5.73736135360908,3.40014552974815,8.33934974500804,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,11,Deaths,age-adjusted rate,attributable,75,84,B,4.24984661099956,2.44063536612822,6.54650191042304,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,11,Deaths,age-adjusted rate,attributable,75,84,D,3.27589486462675,1.77088532202698,5.35508651014601,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,12,Deaths,age-adjusted rate,attributable,45,150,A,6.31367356951855,4.28296081967666,9.00358343728333,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,12,Deaths,age-adjusted rate,attributable,45,150,B,6.31094597871598,4.28032381171686,9.00086322465713,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,12,Deaths,age-adjusted rate,attributable,45,150,D,5.99776422439527,3.97952385821004,8.68461416125983,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,13,Deaths,age-adjusted rate,attributable,45,150,A,28.5649250521923,21.5988122020833,38.1244204315639,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,13,Deaths,age-adjusted rate,attributable,45,150,B,23.0931325484064,16.4980177267128,32.0955124728943,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,13,Deaths,age-adjusted rate,attributable,45,150,D,17.8159670280589,11.8170030905423,26.2992277970055,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,17,Deaths,age-adjusted rate,attributable,35,150,A,8.07781391485293,6.42876953394115,9.97168726125661,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,17,Deaths,age-adjusted rate,attributable,35,150,B,6.30142320099621,4.74529572088727,8.18977367986763,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,17,Deaths,age-adjusted rate,attributable,35,150,D,4.86705214455674,3.38932132417903,6.7779367247346,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,18,Deaths,age-adjusted rate,attributable,55,150,A,12.4842810378275,10.0663568301782,15.6333278753714,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,18,Deaths,age-adjusted rate,attributable,55,150,B,9.50796505292727,7.1821851061889,12.5634050955536,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,18,Deaths,age-adjusted rate,attributable,55,150,D,7.27233539791305,5.06801891145325,10.1571452094392,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,20,Deaths,age-adjusted rate,attributable,65,84,A,12.8625684142307,8.97492661032427,17.162309349155,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,20,Deaths,age-adjusted rate,attributable,65,84,B,11.9446746894592,8.17472462629669,16.2741659936479,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,20,Deaths,age-adjusted rate,attributable,65,84,D,9.65659839625276,6.2141899220003,13.9252067711198,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,21,Deaths,age-adjusted rate,attributable,65,74,A,6.6715354387352,4.31472327498833,9.83351188797317,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,21,Deaths,age-adjusted rate,attributable,65,74,B,5.05860998828973,3.02858659215168,7.95762858845711,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,21,Deaths,age-adjusted rate,attributable,65,74,D,3.91007401425729,2.14274545760252,6.58125691181271,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,22,Deaths,age-adjusted rate,attributable,55,150,A,7.90538750537149,4.76183404839147,12.4870599264811,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,22,Deaths,age-adjusted rate,attributable,55,150,B,7.87686749567857,4.73759116409813,12.4547465319183,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,22,Deaths,age-adjusted rate,attributable,55,150,D,7.23752523868757,4.19907040797055,11.7336060130388,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,24,Deaths,age-adjusted rate,attributable,45,150,A,27.2429343452484,20.9590837285904,35.9573921552786,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,24,Deaths,age-adjusted rate,attributable,45,150,B,21.2084536792752,15.2977273171324,29.3383670793914,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,24,Deaths,age-adjusted rate,attributable,45,150,D,16.3599859251187,10.8925867876828,24.0006760658527,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,25,Deaths,age-adjusted rate,attributable,65,84,A,2.66380951856112,1.6223267777591,4.01537849411545,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,25,Deaths,age-adjusted rate,attributable,65,84,B,2.62094748263377,1.58447467058928,3.96459259300672,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,25,Deaths,age-adjusted rate,attributable,65,84,D,2.1997583283538,1.26084525678655,3.47424815068141,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,26,Deaths,age-adjusted rate,attributable,45,150,A,35.1416561758588,27.3545552291599,44.9345430636029,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,26,Deaths,age-adjusted rate,attributable,45,150,B,29.6579965188619,22.1368101061815,39.2425177895341,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,26,Deaths,age-adjusted rate,attributable,45,150,D,23.6049598038322,16.3514812612755,33.1458037347627,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,27,Deaths,age-adjusted rate,attributable,35,150,A,16.7742581814952,11.7165809022359,23.4224479030408,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,27,Deaths,age-adjusted rate,attributable,35,150,B,16.7658328594745,11.7086827053257,23.4142853838371,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,27,Deaths,age-adjusted rate,attributable,35,150,D,15.4472098541,10.4504085607439,22.1174313875148,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,29,Deaths,age-adjusted rate,attributable,45,150,A,20.6125499197411,15.6886571900376,26.7858702373766,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,29,Deaths,age-adjusted rate,attributable,45,150,B,17.905291167284,13.1377935568133,23.9075871241781,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,29,Deaths,age-adjusted rate,attributable,45,150,D,14.3336018442865,9.74496305131411,20.2540232367694,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,32,Deaths,age-adjusted rate,attributable,45,150,A,9.73708926058358,6.78279723718234,13.4011991921602,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,32,Deaths,age-adjusted rate,attributable,45,150,B,9.40163395032675,6.4731426911378,13.0550444943885,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,32,Deaths,age-adjusted rate,attributable,45,150,D,8.0135801702585,5.20452995135641,11.6444818835702,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,33,Deaths,age-adjusted rate,attributable,65,84,A,31.61693973035,21.1367625216194,45.0134502906523,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,33,Deaths,age-adjusted rate,attributable,65,84,B,31.61693973035,21.1367625216194,45.0134502906523,nvss,GBD
2002,American Indian or Alaska Native,All Origins,666,1,A,33,Deaths,age-adjusted rate,attributable,65,84,D,29.9589765450315,19.569271284667,43.3759221994063,nvss,GBD
