Year,Race,Hispanic.Origin,Education,rural_urban_class,Gender.Code,STATEFP,measure1,measure2,attr,min_age,max_age,scenario,mean,lower,upper,source,method
2016,All,All Origins,666,666,A,1,Deaths,age-adjusted rate,attributable,25,150,A,9.3408043660238,5.66658019238172,14.4332967669078,nvss,GBD
2016,All,All Origins,666,666,A,1,Deaths,age-adjusted rate,attributable,25,150,B,9.3408043660238,5.66658019238172,14.4332967669078,nvss,GBD
2016,All,All Origins,666,666,A,1,Deaths,age-adjusted rate,attributable,25,150,C,8.41957261327413,4.79099113401327,13.5107686792518,nvss,GBD
2016,All,All Origins,666,666,A,2,Deaths,age-adjusted rate,attributable,25,150,A,4.92404384630313,2.34270874678528,8.7337345407802,nvss,GBD
2016,All,All Origins,666,666,A,2,Deaths,age-adjusted rate,attributable,25,150,B,4.77036509768201,2.187730777996,8.58451820605248,nvss,GBD
2016,All,All Origins,666,666,A,2,Deaths,age-adjusted rate,attributable,25,150,C,4.01227988323588,1.42852924382941,7.85049950252714,nvss,GBD
2016,All,All Origins,666,666,A,4,Deaths,age-adjusted rate,attributable,25,150,A,5.42280538805103,2.80642347180842,9.29089102611446,nvss,GBD
2016,All,All Origins,666,666,A,4,Deaths,age-adjusted rate,attributable,25,150,B,5.42016479521578,2.80379618874327,9.2883430835038,nvss,GBD
2016,All,All Origins,666,666,A,4,Deaths,age-adjusted rate,attributable,25,150,C,5.19020740868564,2.58476549032098,9.06653832214871,nvss,GBD
2016,All,All Origins,666,666,A,5,Deaths,age-adjusted rate,attributable,25,150,A,10.5731077817397,5.99877059551591,16.8282444732479,nvss,GBD
2016,All,All Origins,666,666,A,5,Deaths,age-adjusted rate,attributable,25,150,B,10.5731077817397,5.99877059551591,16.8282444732479,nvss,GBD
2016,All,All Origins,666,666,A,5,Deaths,age-adjusted rate,attributable,25,150,C,10.0056344478921,5.4499038912262,16.2647586436723,nvss,GBD
2016,All,All Origins,666,666,A,6,Deaths,age-adjusted rate,attributable,25,150,A,8.44656618359632,5.65789075062281,12.2224792010359,nvss,GBD
2016,All,All Origins,666,666,A,6,Deaths,age-adjusted rate,attributable,25,150,B,8.32967491730683,5.54310978417629,12.1104647439619,nvss,GBD
2016,All,All Origins,666,666,A,6,Deaths,age-adjusted rate,attributable,25,150,C,5.94487919708891,3.22498493973308,9.82167493474113,nvss,GBD
2016,All,All Origins,666,666,A,8,Deaths,age-adjusted rate,attributable,25,150,A,2.32097715894483,0.57944751409694,5.28596646801935,nvss,GBD
2016,All,All Origins,666,666,A,8,Deaths,age-adjusted rate,attributable,25,150,B,2.32097715894483,0.57944751409694,5.28596646801935,nvss,GBD
2016,All,All Origins,666,666,A,8,Deaths,age-adjusted rate,attributable,25,150,C,2.32097715894483,0.57944751409694,5.28596646801935,nvss,GBD
2016,All,All Origins,666,666,A,9,Deaths,age-adjusted rate,attributable,25,150,A,2.74070603883591,0.674796894739677,5.98571162613197,nvss,GBD
2016,All,All Origins,666,666,A,9,Deaths,age-adjusted rate,attributable,25,150,B,2.74070603883591,0.674796894739677,5.98571162613197,nvss,GBD
2016,All,All Origins,666,666,A,9,Deaths,age-adjusted rate,attributable,25,150,C,2.74070603883591,0.674796894739677,5.98571162613197,nvss,GBD
2016,All,All Origins,666,666,A,10,Deaths,age-adjusted rate,attributable,25,150,A,7.60551625311089,4.31177568354773,12.1291806118366,nvss,GBD
2016,All,All Origins,666,666,A,10,Deaths,age-adjusted rate,attributable,25,150,B,7.60551625311089,4.31177568354773,12.1291806118366,nvss,GBD
2016,All,All Origins,666,666,A,10,Deaths,age-adjusted rate,attributable,25,150,C,7.16135962839887,3.88965711478406,11.6973558102011,nvss,GBD
2016,All,All Origins,666,666,A,11,Deaths,age-adjusted rate,attributable,25,150,A,8.27200537900468,5.02884106655682,12.6919320583658,nvss,GBD
2016,All,All Origins,666,666,A,11,Deaths,age-adjusted rate,attributable,25,150,B,8.27200537900468,5.02884106655682,12.6919320583658,nvss,GBD
2016,All,All Origins,666,666,A,11,Deaths,age-adjusted rate,attributable,25,150,C,7.47465674053649,4.27321539943811,11.8157978812459,nvss,GBD
2016,All,All Origins,666,666,A,12,Deaths,age-adjusted rate,attributable,25,150,A,5.295794056287,2.40470449910097,9.43775183967646,nvss,GBD
2016,All,All Origins,666,666,A,12,Deaths,age-adjusted rate,attributable,25,150,B,5.295794056287,2.40470449910097,9.43775183967646,nvss,GBD
2016,All,All Origins,666,666,A,12,Deaths,age-adjusted rate,attributable,25,150,C,5.25030072630595,2.35908285296027,9.39256408885791,nvss,GBD
2016,All,All Origins,666,666,A,13,Deaths,age-adjusted rate,attributable,25,150,A,8.09709236171515,5.01500694273622,12.3557475091767,nvss,GBD
