Year,STATEFP,Race,Hispanic.Origin,Gender.Code,Education,rural_urban_class,source,measure1,measure2,scenario,lower,mean,upper,method,attr,min_age,max_age
2005,1,All,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,38.0148962446029,157.387362650591,311.571868058932,EPA,attributable,25,150
2005,1,All,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,32.8027762977907,137.503252868028,275.2694919274,EPA,attributable,25,150
2005,1,All,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,D,27.4465490401746,116.477921389096,235.794347853757,EPA,attributable,25,150
2005,1,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,13.2840290848503,55.1079376168046,109.291326341385,EPA,attributable,25,150
2005,1,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,11.7236996613682,49.143649391248,98.3813636632264,EPA,attributable,25,150
2005,1,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,D,9.8094613842554,41.6295040902534,84.2735342081729,EPA,attributable,25,150
2005,1,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,14.1879680806177,58.645290672202,115.927513605583,EPA,attributable,25,150
2005,1,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,12.0283750233254,50.4188494136189,100.930653472203,EPA,attributable,25,150
2005,1,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,D,10.0589214234959,42.6880812568964,86.4163317386598,EPA,attributable,25,150
2005,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,45.1806105562774,186.596424807557,368.580002535418,EPA,attributable,25,150
2005,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,37.9759475079183,159.180664283268,318.651933761933,EPA,attributable,25,150
2005,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,D,31.7535545608356,134.755731110969,272.7948359294,EPA,attributable,25,150
2005,1,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,A,15.6671815068508,64.8116639102192,128.210634580796,EPA,attributable,25,150
2005,1,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,B,13.4043757494084,56.1885566355168,112.484312910757,EPA,attributable,25,150
2005,1,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,D,11.2151392769043,47.5948794669886,96.3495594708405,EPA,attributable,25,150
2005,1,White,Not Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,A,36.4538966360869,151.051241943305,299.254056732812,EPA,attributable,25,150
2005,1,White,Not Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,B,31.7348291059765,133.02873237281,266.31576377185,EPA,attributable,25,150
2005,1,White,Not Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,D,26.5589873343278,112.711362851263,228.169596213047,EPA,attributable,25,150
2005,2,All,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,16.5887096365194,71.0490024043775,145.061644418847,EPA,attributable,25,150
2005,2,All,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,16.3819183539433,70.2503187043815,143.585786674111,EPA,attributable,25,150
2005,2,All,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,D,15.6271855321464,67.2877975731339,138.023836345566,EPA,attributable,25,150
2005,2,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,27.4527565261449,117.093524271266,238.184704533217,EPA,attributable,25,150
2005,2,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,26.9780690661705,115.260153288935,234.796886848618,EPA,attributable,25,150
2005,2,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,D,25.2455869147226,108.459713669847,222.029481757499,EPA,attributable,25,150
2005,2,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,8.74034034526553,37.6035033917366,77.0825756330856,EPA,attributable,25,150
2005,2,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,8.68181454322794,37.3774609612515,76.6648802780008,EPA,attributable,25,150
2005,2,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,D,8.46821103359494,36.5390120522856,75.0907442708333,EPA,attributable,25,150
2005,2,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,15.0368315726886,64.3713944248155,131.371698452508,EPA,attributable,25,150
2005,2,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,14.8371225009359,63.6000641329232,129.946386047805,EPA,attributable,25,150
2005,2,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,D,14.1082378526824,60.7390037545607,124.574922012131,EPA,attributable,25,150
2005,2,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,A,9.76599799446997,41.8796260561465,85.6009928395969,EPA,attributable,25,150
2005,2,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,B,9.65899520968326,41.4663524451959,84.837319987103,EPA,attributable,25,150
2005,2,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,D,9.26846369067455,39.9334154321653,81.9593254866303,EPA,attributable,25,150
2005,2,White,Not Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,A,15.4107486394728,66.0346932049467,134.880324772684,EPA,attributable,25,150
2005,2,White,Not Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,B,15.2266424446859,65.3236254316209,133.566369222696,EPA,attributable,25,150
2005,2,White,Not Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,D,14.5547041203484,62.6860940731653,128.614567106931,EPA,attributable,25,150
2005,4,All,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,17.0515240567385,73.0054748955525,148.999124966922,EPA,attributable,25,150
2005,4,All,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,17.0515240567385,73.0054748955525,148.999124966922,EPA,attributable,25,150
2005,4,All,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,D,16.7229168937154,71.7048479366111,146.537538037426,EPA,attributable,25,150
2005,4,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,14.7540431677178,63.8653650100337,131.659515872914,EPA,attributable,25,150
2005,4,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,14.7540431677178,63.8653650100337,131.659515872914,EPA,attributable,25,150
2005,4,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,D,14.5279875788881,62.9710135497545,129.967542719109,EPA,attributable,25,150
2005,4,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,9.61006389947329,41.054322866449,83.6185355939649,EPA,attributable,25,150
2005,4,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,9.61006389947329,41.054322866449,83.6185355939649,EPA,attributable,25,150
2005,4,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,D,9.39897293559564,40.2187776310862,82.0370835627005,EPA,attributable,25,150
2005,4,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,20.8338120456631,88.9704572555055,181.154489290869,EPA,attributable,25,150
2005,4,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,20.8338120456631,88.9704572555055,181.154489290869,EPA,attributable,25,150
2005,4,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,D,20.319332460733,86.9350239054467,177.303803637924,EPA,attributable,25,150
2005,4,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,A,17.2807133903832,73.8845098122612,150.602825191368,EPA,attributable,25,150
2005,4,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,B,17.2807133903832,73.8845098122612,150.602825191368,EPA,attributable,25,150
2005,4,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,D,16.8486288303573,72.1756850953086,147.371177837708,EPA,attributable,25,150
2005,4,White,Not Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,A,17.0049659819547,72.8059668641831,148.590963706241,EPA,attributable,25,150
2005,4,White,Not Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,B,17.0049659819547,72.8059668641831,148.590963706241,EPA,attributable,25,150
2005,4,White,Not Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,D,16.6973708547348,71.5882294438521,146.28574903399,EPA,attributable,25,150
2005,5,All,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,32.7190346298897,136.294739234186,271.320394110519,EPA,attributable,25,150
2005,5,All,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,30.0901051952988,126.23900423537,252.914056258566,EPA,attributable,25,150
2005,5,All,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,D,25.485812159675,108.156708237407,218.948734610238,EPA,attributable,25,150
2005,5,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,14.422104315629,60.2445033346136,120.230397925234,EPA,attributable,25,150
2005,5,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,13.6018731704137,57.1027471935896,114.471798317963,EPA,attributable,25,150
2005,5,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,D,11.6304806114012,49.3574588802705,99.9175794673128,EPA,attributable,25,150
2005,5,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,18.3934255151197,76.6135500726509,152.501510222858,EPA,attributable,25,150
2005,5,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,16.9627815993125,71.1410594646581,142.484032523569,EPA,attributable,25,150
2005,5,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,D,14.296066730356,60.6696451433815,122.817526702719,EPA,attributable,25,150
2005,5,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,43.7078091266152,181.128400994612,358.879574963391,EPA,attributable,25,150
2005,5,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,38.1741593240523,160.01213589889,320.317538315559,EPA,attributable,25,150
2005,5,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,D,31.9205188725153,135.464289061651,274.229206611306,EPA,attributable,25,150
2005,5,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,A,14.1949492529246,59.1917731029767,117.942163921855,EPA,attributable,25,150
2005,5,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,B,13.1928394364833,55.3553356328161,110.913817168434,EPA,attributable,25,150
2005,5,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,D,11.1934701189467,47.5028503501649,96.1631312012343,EPA,attributable,25,150
2005,5,White,Not Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,A,31.7232014253887,132.263811344121,263.506804931884,EPA,attributable,25,150
2005,5,White,Not Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,B,29.4249911261996,123.466776121427,247.393118945622,EPA,attributable,25,150
2005,5,White,Not Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,D,24.9750880599528,105.989301388588,214.561118612046,EPA,attributable,25,150
2005,6,All,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,24.4616220182735,101.694403493784,202.155482538462,EPA,attributable,25,150
2005,6,All,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,21.0886207123795,89.0111237534927,179.325051314826,EPA,attributable,25,150
2005,6,All,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,D,18.8099024979934,80.0571481302432,162.497269168882,EPA,attributable,25,150
2005,6,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,12.9593472794453,53.9299776569026,107.309468521483,EPA,attributable,25,150
2005,6,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,11.1716148124936,47.2074468816265,95.2082195351231,EPA,attributable,25,150
2005,6,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,D,9.99200131581421,42.5729753953093,86.4996245156932,EPA,attributable,25,150
2005,6,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,16.6832218750783,69.0958168520526,136.879447847068,EPA,attributable,25,150
2005,6,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,14.0804981397175,59.3256589983725,119.322528451417,EPA,attributable,25,150
2005,6,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,D,12.4628022086759,52.9676785883487,107.370969841513,EPA,attributable,25,150
2005,6,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,36.9389658581446,152.519122061915,301.303829663465,EPA,attributable,25,150
2005,6,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,30.3097062884915,127.641683099135,256.613195370762,EPA,attributable,25,150
