Year,Race,Hispanic.Origin,Education,rural_urban_class,Gender.Code,STATEFP,measure1,measure2,attr,min_age,max_age,scenario,mean,lower,upper,source,method
2006,American Indian or Alaska Native,All Origins,666,1,A,1,Deaths,age-adjusted rate,attributable,55,150,A,12.2458328948112,9.5120838299452,15.3962510046113,nvss,GBD
2006,American Indian or Alaska Native,All Origins,666,1,A,1,Deaths,age-adjusted rate,attributable,55,150,B,9.41885191863124,6.92347001681565,12.4790323683302,nvss,GBD
2006,American Indian or Alaska Native,All Origins,666,1,A,1,Deaths,age-adjusted rate,attributable,55,150,D,7.1644555304607,4.89742927903603,10.1644631234542,nvss,GBD
2006,American Indian or Alaska Native,All Origins,666,1,A,4,Deaths,age-adjusted rate,attributable,25,150,A,13.9074894689395,9.17134347836,20.3781802582717,nvss,GBD
2006,American Indian or Alaska Native,All Origins,666,1,A,4,Deaths,age-adjusted rate,attributable,25,150,B,13.9074894689395,9.17134347836,20.3781802582717,nvss,GBD
2006,American Indian or Alaska Native,All Origins,666,1,A,4,Deaths,age-adjusted rate,attributable,25,150,D,12.7784645635733,8.06351685952508,19.1776829066981,nvss,GBD
2006,American Indian or Alaska Native,All Origins,666,1,A,6,Deaths,age-adjusted rate,attributable,35,150,A,17.3532129853076,13.4882529146249,22.3936612355702,nvss,GBD
2006,American Indian or Alaska Native,All Origins,666,1,A,6,Deaths,age-adjusted rate,attributable,35,150,B,14.0616601972491,10.2415596260813,18.9594620974271,nvss,GBD
2006,American Indian or Alaska Native,All Origins,666,1,A,6,Deaths,age-adjusted rate,attributable,35,150,D,11.4997479400361,7.76743127894796,16.3703328348152,nvss,GBD
2006,American Indian or Alaska Native,All Origins,666,1,A,8,Deaths,age-adjusted rate,attributable,45,150,A,6.97019591601795,3.71904220175246,11.4691724963129,nvss,GBD
2006,American Indian or Alaska Native,All Origins,666,1,A,8,Deaths,age-adjusted rate,attributable,45,150,B,6.97019591601795,3.71904220175246,11.4691724963129,nvss,GBD
