Year,Race,Hispanic.Origin,Education,rural_urban_class,Gender.Code,STATEFP,measure1,measure2,attr,min_age,max_age,scenario,mean,lower,upper,source,method
2009,All,All Origins,666,666,A,1,Deaths,age-adjusted rate,attributable,25,150,A,14.3564747849912,10.0665632863387,19.923616299744,nvss,GBD
2009,All,All Origins,666,666,A,1,Deaths,age-adjusted rate,attributable,25,150,B,14.3549477886553,10.0650215745703,19.9221096877251,nvss,GBD
2009,All,All Origins,666,666,A,1,Deaths,age-adjusted rate,attributable,25,150,C,9.65795217045917,5.55672248925703,15.1785436373702,nvss,GBD
2009,All,All Origins,666,666,A,2,Deaths,age-adjusted rate,attributable,25,150,A,8.52318907762981,5.14188023411878,13.4577906425745,nvss,GBD
2009,All,All Origins,666,666,A,2,Deaths,age-adjusted rate,attributable,25,150,B,6.5957807168074,3.26806903872991,11.551885281081,nvss,GBD
2009,All,All Origins,666,666,A,2,Deaths,age-adjusted rate,attributable,25,150,C,5.12282950823513,1.84793703043396,10.1043632131249,nvss,GBD
2009,All,All Origins,666,666,A,4,Deaths,age-adjusted rate,attributable,25,150,A,7.15046414182286,4.16150916242383,11.5832454358466,nvss,GBD
2009,All,All Origins,666,666,A,4,Deaths,age-adjusted rate,attributable,25,150,B,7.15046414182286,4.16150916242383,11.5832454358466,nvss,GBD
2009,All,All Origins,666,666,A,4,Deaths,age-adjusted rate,attributable,25,150,C,5.81472850906932,2.90812352454441,10.2438302034018,nvss,GBD
2009,All,All Origins,666,666,A,5,Deaths,age-adjusted rate,attributable,25,150,A,14.7689697789191,9.77504557490132,21.2558851865966,nvss,GBD
2009,All,All Origins,666,666,A,5,Deaths,age-adjusted rate,attributable,25,150,B,14.7689697789191,9.77504557490132,21.2558851865966,nvss,GBD
2009,All,All Origins,666,666,A,5,Deaths,age-adjusted rate,attributable,25,150,C,11.396349778044,6.58089429164517,17.9659164015779,nvss,GBD
2009,All,All Origins,666,666,A,6,Deaths,age-adjusted rate,attributable,25,150,A,13.151932623983,9.7379784998595,17.5785466650747,nvss,GBD
2009,All,All Origins,666,666,A,6,Deaths,age-adjusted rate,attributable,25,150,B,11.5834433602284,8.21148210870116,15.9924879089616,nvss,GBD
2009,All,All Origins,666,666,A,6,Deaths,age-adjusted rate,attributable,25,150,C,7.09193398380574,3.92434059746635,11.4818298035613,nvss,GBD
2009,All,All Origins,666,666,A,8,Deaths,age-adjusted rate,attributable,25,150,A,3.62194943756283,1.40588622545268,7.12059053938774,nvss,GBD
2009,All,All Origins,666,666,A,8,Deaths,age-adjusted rate,attributable,25,150,B,3.62194943756283,1.40588622545268,7.12059053938774,nvss,GBD
2009,All,All Origins,666,666,A,8,Deaths,age-adjusted rate,attributable,25,150,C,3.6130125363971,1.39707186267072,7.11171140005984,nvss,GBD
2009,All,All Origins,666,666,A,9,Deaths,age-adjusted rate,attributable,25,150,A,6.35813989879884,3.5409320755732,10.1661999640938,nvss,GBD
2009,All,All Origins,666,666,A,9,Deaths,age-adjusted rate,attributable,25,150,B,6.35813989879884,3.5409320755732,10.1661999640938,nvss,GBD
2009,All,All Origins,666,666,A,9,Deaths,age-adjusted rate,attributable,25,150,C,5.70436990325969,2.92592314258025,9.52426180629775,nvss,GBD
2009,All,All Origins,666,666,A,10,Deaths,age-adjusted rate,attributable,25,150,A,13.1304911710089,9.20485357865859,18.2094467134437,nvss,GBD
2009,All,All Origins,666,666,A,10,Deaths,age-adjusted rate,attributable,25,150,B,13.129942264014,9.20431245529853,18.2089099172283,nvss,GBD
2009,All,All Origins,666,666,A,10,Deaths,age-adjusted rate,attributable,25,150,C,8.85663468922708,5.12678542065181,13.9149268082599,nvss,GBD
2009,All,All Origins,666,666,A,11,Deaths,age-adjusted rate,attributable,25,150,A,14.6982654869508,10.6223968421104,20.0321691966628,nvss,GBD
2009,All,All Origins,666,666,A,11,Deaths,age-adjusted rate,attributable,25,150,B,14.6982654869508,10.6223968421104,20.0321691966628,nvss,GBD
2009,All,All Origins,666,666,A,11,Deaths,age-adjusted rate,attributable,25,150,C,8.87406654521584,5.08143320982384,14.0598810995668,nvss,GBD
2009,All,All Origins,666,666,A,12,Deaths,age-adjusted rate,attributable,25,150,A,8.57645589940592,5.1397922663952,13.2164501267391,nvss,GBD
2009,All,All Origins,666,666,A,12,Deaths,age-adjusted rate,attributable,25,150,B,8.57645589940592,5.1397922663952,13.2164501267391,nvss,GBD
2009,All,All Origins,666,666,A,12,Deaths,age-adjusted rate,attributable,25,150,C,7.54975016081036,4.17000473332729,12.2174879688073,nvss,GBD
2009,All,All Origins,666,666,A,13,Deaths,age-adjusted rate,attributable,25,150,A,12.304897026907,8.70489759946089,16.9088370864843,nvss,GBD
2009,All,All Origins,666,666,A,13,Deaths,age-adjusted rate,attributable,25,150,B,12.3008987796577,8.70099252777203,16.9047953718018,nvss,GBD
2009,All,All Origins,666,666,A,13,Deaths,age-adjusted rate,attributable,25,150,C,8.05341158316825,4.64857177542431,12.6788218993897,nvss,GBD
2009,All,All Origins,666,666,A,15,Deaths,age-adjusted rate,attributable,25,150,A,1.50559649892318,0.39299810034759,4.33897204175579,nvss,GBD
2009,All,All Origins,666,666,A,15,Deaths,age-adjusted rate,attributable,25,150,B,1.50559649892318,0.39299810034759,4.33897204175579,nvss,GBD
2009,All,All Origins,666,666,A,15,Deaths,age-adjusted rate,attributable,25,150,C,1.29434293516566,0.194483111873632,4.1376103012331,nvss,GBD
2009,All,All Origins,666,666,A,16,Deaths,age-adjusted rate,attributable,25,150,A,2.92107351995409,0.97481336002773,6.80550662426462,nvss,GBD
2009,All,All Origins,666,666,A,16,Deaths,age-adjusted rate,attributable,25,150,B,2.92107351995409,0.97481336002773,6.80550662426462,nvss,GBD
2009,All,All Origins,666,666,A,16,Deaths,age-adjusted rate,attributable,25,150,C,2.89829250520627,0.952430990090704,6.78250391964735,nvss,GBD
2009,All,All Origins,666,666,A,17,Deaths,age-adjusted rate,attributable,25,150,A,13.8172063916583,10.013475750702,18.7211062635996,nvss,GBD
2009,All,All Origins,666,666,A,17,Deaths,age-adjusted rate,attributable,25,150,B,13.585756063645,9.79161694361164,18.4909264707537,nvss,GBD
2009,All,All Origins,666,666,A,17,Deaths,age-adjusted rate,attributable,25,150,C,8.37917098680521,4.84479811210076,13.185283786762,nvss,GBD
2009,All,All Origins,666,666,A,18,Deaths,age-adjusted rate,attributable,25,150,A,15.9025130664947,11.5222847126312,21.5555291824849,nvss,GBD
2009,All,All Origins,666,666,A,18,Deaths,age-adjusted rate,attributable,25,150,B,15.7900692637965,11.4108182721617,21.4410832717126,nvss,GBD
2009,All,All Origins,666,666,A,18,Deaths,age-adjusted rate,attributable,25,150,C,9.82409112982029,5.69162598266407,15.4699298225943,nvss,GBD
2009,All,All Origins,666,666,A,19,Deaths,age-adjusted rate,attributable,25,150,A,10.9707506257413,6.96799712021804,16.2828346078721,nvss,GBD
2009,All,All Origins,666,666,A,19,Deaths,age-adjusted rate,attributable,25,150,B,10.9699847399599,6.9672295623618,16.2820436166105,nvss,GBD
2009,All,All Origins,666,666,A,19,Deaths,age-adjusted rate,attributable,25,150,C,9.15341991201559,5.2451457379626,14.4763216005845,nvss,GBD
2009,All,All Origins,666,666,A,20,Deaths,age-adjusted rate,attributable,25,150,A,8.58011096504841,5.21375106970331,13.3228925186004,nvss,GBD
2009,All,All Origins,666,666,A,20,Deaths,age-adjusted rate,attributable,25,150,B,8.58011096504841,5.21375106970331,13.3228925186004,nvss,GBD
2009,All,All Origins,666,666,A,20,Deaths,age-adjusted rate,attributable,25,150,C,6.89660706979201,3.61296763574003,11.6788607564805,nvss,GBD
2009,All,All Origins,666,666,A,21,Deaths,age-adjusted rate,attributable,25,150,A,15.955486387551,10.9530114205841,22.4703329751414,nvss,GBD
2009,All,All Origins,666,666,A,21,Deaths,age-adjusted rate,attributable,25,150,B,15.8822881797113,10.8832324587715,22.3962474444785,nvss,GBD
2009,All,All Origins,666,666,A,21,Deaths,age-adjusted rate,attributable,25,150,C,11.2128791366654,6.42176663111334,17.7529160699127,nvss,GBD
2009,All,All Origins,666,666,A,22,Deaths,age-adjusted rate,attributable,25,150,A,12.18000983918,7.93203500791658,17.7683765619957,nvss,GBD
2009,All,All Origins,666,666,A,22,Deaths,age-adjusted rate,attributable,25,150,B,12.1781379991549,7.93022126555356,17.7664301827047,nvss,GBD
2009,All,All Origins,666,666,A,22,Deaths,age-adjusted rate,attributable,25,150,C,9.6533535656226,5.52519249358404,15.2094073310021,nvss,GBD
2009,All,All Origins,666,666,A,23,Deaths,age-adjusted rate,attributable,25,150,A,2.44515832779933,0.379061069377287,6.62281441370876,nvss,GBD
2009,All,All Origins,666,666,A,23,Deaths,age-adjusted rate,attributable,25,150,B,2.44515832779933,0.379061069377287,6.62281441370876,nvss,GBD
2009,All,All Origins,666,666,A,23,Deaths,age-adjusted rate,attributable,25,150,C,2.44515832779933,0.379061069377287,6.62281441370876,nvss,GBD
2009,All,All Origins,666,666,A,24,Deaths,age-adjusted rate,attributable,25,150,A,12.8791997476961,9.08484645242061,17.8095542008783,nvss,GBD
2009,All,All Origins,666,666,A,24,Deaths,age-adjusted rate,attributable,25,150,B,12.8748991627054,9.08072559383779,17.8051295894636,nvss,GBD
2009,All,All Origins,666,666,A,24,Deaths,age-adjusted rate,attributable,25,150,C,8.44328573405342,4.87751283266602,13.3205589652372,nvss,GBD
2009,All,All Origins,666,666,A,25,Deaths,age-adjusted rate,attributable,25,150,A,6.30511726580262,3.32986926452368,10.3607052392277,nvss,GBD
2009,All,All Origins,666,666,A,25,Deaths,age-adjusted rate,attributable,25,150,B,6.30511726580262,3.32986926452368,10.3607052392277,nvss,GBD
2009,All,All Origins,666,666,A,25,Deaths,age-adjusted rate,attributable,25,150,C,5.85072055345277,2.89298753706696,9.90836680043772,nvss,GBD
2009,All,All Origins,666,666,A,26,Deaths,age-adjusted rate,attributable,25,150,A,10.6730536257894,6.69173616762124,16.1056798633472,nvss,GBD
2009,All,All Origins,666,666,A,26,Deaths,age-adjusted rate,attributable,25,150,B,10.6730536257894,6.69173616762124,16.1056798633472,nvss,GBD
2009,All,All Origins,666,666,A,26,Deaths,age-adjusted rate,attributable,25,150,C,8.22638301139656,4.38936736441255,13.6678653017224,nvss,GBD
2009,All,All Origins,666,666,A,27,Deaths,age-adjusted rate,attributable,25,150,A,6.53542976433634,3.96935657429909,10.0514199243353,nvss,GBD
2009,All,All Origins,666,666,A,27,Deaths,age-adjusted rate,attributable,25,150,B,6.53418733542194,3.96814496364097,10.0501525037273,nvss,GBD
2009,All,All Origins,666,666,A,27,Deaths,age-adjusted rate,attributable,25,150,C,5.34953982383817,2.81582572279401,8.8965237257829,nvss,GBD
2009,All,All Origins,666,666,A,28,Deaths,age-adjusted rate,attributable,25,150,A,12.0563530777002,7.58251511069411,17.9442185240071,nvss,GBD
2009,All,All Origins,666,666,A,28,Deaths,age-adjusted rate,attributable,25,150,B,12.0563530777002,7.58251511069411,17.9442185240071,nvss,GBD
2009,All,All Origins,666,666,A,28,Deaths,age-adjusted rate,attributable,25,150,C,10.3111567319872,5.91348792303651,16.2238513506749,nvss,GBD
2009,All,All Origins,666,666,A,29,Deaths,age-adjusted rate,attributable,25,150,A,13.5622426475314,9.12434683318454,19.3953969060867,nvss,GBD
2009,All,All Origins,666,666,A,29,Deaths,age-adjusted rate,attributable,25,150,B,13.5496256742274,9.11197496572342,19.3831574853315,nvss,GBD
2009,All,All Origins,666,666,A,29,Deaths,age-adjusted rate,attributable,25,150,C,9.98103206050674,5.72103662722193,15.8489150803074,nvss,GBD
2009,All,All Origins,666,666,A,30,Deaths,age-adjusted rate,attributable,25,150,A,1.59678627710955,0.382276929329253,4.54070992924852,nvss,GBD
2009,All,All Origins,666,666,A,30,Deaths,age-adjusted rate,attributable,25,150,B,1.59678627710955,0.382276929329253,4.54070992924852,nvss,GBD
2009,All,All Origins,666,666,A,30,Deaths,age-adjusted rate,attributable,25,150,C,1.56047226136185,0.346740889565165,4.50324997311671,nvss,GBD
2009,All,All Origins,666,666,A,31,Deaths,age-adjusted rate,attributable,25,150,A,5.31707258807284,2.60802160861734,9.41408807321586,nvss,GBD
2009,All,All Origins,666,666,A,31,Deaths,age-adjusted rate,attributable,25,150,B,5.31707258807284,2.60802160861734,9.41408807321586,nvss,GBD
2009,All,All Origins,666,666,A,31,Deaths,age-adjusted rate,attributable,25,150,C,4.7343032386687,2.04978370509753,8.83010377954808,nvss,GBD
2009,All,All Origins,666,666,A,32,Deaths,age-adjusted rate,attributable,25,150,A,7.84102392307607,4.59265432230672,12.5665623758833,nvss,GBD
2009,All,All Origins,666,666,A,32,Deaths,age-adjusted rate,attributable,25,150,B,7.84102392307607,4.59265432230672,12.5665623758833,nvss,GBD
2009,All,All Origins,666,666,A,32,Deaths,age-adjusted rate,attributable,25,150,C,6.34395772498032,3.1800866926135,11.0673517887895,nvss,GBD
2009,All,All Origins,666,666,A,33,Deaths,age-adjusted rate,attributable,25,150,A,4.61867628221247,1.75082754173738,9.004051480811,nvss,GBD
2009,All,All Origins,666,666,A,33,Deaths,age-adjusted rate,attributable,25,150,B,4.61867628221247,1.75082754173738,9.004051480811,nvss,GBD
2009,All,All Origins,666,666,A,33,Deaths,age-adjusted rate,attributable,25,150,C,4.45394144384381,1.5874241106371,8.83952268915152,nvss,GBD
2009,All,All Origins,666,666,A,34,Deaths,age-adjusted rate,attributable,25,150,A,10.1067865051455,6.80141272476404,14.4359666050983,nvss,GBD
2009,All,All Origins,666,666,A,34,Deaths,age-adjusted rate,attributable,25,150,B,10.1067865051455,6.80141272476404,14.4359666050983,nvss,GBD
2009,All,All Origins,666,666,A,34,Deaths,age-adjusted rate,attributable,25,150,C,7.34685335394155,4.17953190796036,11.6611338800094,nvss,GBD
2009,All,All Origins,666,666,A,35,Deaths,age-adjusted rate,attributable,25,150,A,2.3252115818565,0.61092375474196,5.86939106215657,nvss,GBD
2009,All,All Origins,666,666,A,35,Deaths,age-adjusted rate,attributable,25,150,B,2.3252115818565,0.61092375474196,5.86939106215657,nvss,GBD
2009,All,All Origins,666,666,A,35,Deaths,age-adjusted rate,attributable,25,150,C,2.32057587734043,0.606614717749663,5.86463557549768,nvss,GBD
2009,All,All Origins,666,666,A,36,Deaths,age-adjusted rate,attributable,25,150,A,9.59210194481647,5.9183897737465,14.6077967235528,nvss,GBD
2009,All,All Origins,666,666,A,36,Deaths,age-adjusted rate,attributable,25,150,B,9.59210194481647,5.9183897737465,14.6077967235528,nvss,GBD
2009,All,All Origins,666,666,A,36,Deaths,age-adjusted rate,attributable,25,150,C,7.51516080332181,3.96416887742335,12.4459482727679,nvss,GBD
2009,All,All Origins,666,666,A,37,Deaths,age-adjusted rate,attributable,25,150,A,10.5704302904423,6.73086332609835,15.6241852955905,nvss,GBD
2009,All,All Origins,666,666,A,37,Deaths,age-adjusted rate,attributable,25,150,B,10.5701252657304,6.73057078723653,15.6238762810042,nvss,GBD
2009,All,All Origins,666,666,A,37,Deaths,age-adjusted rate,attributable,25,150,C,8.47292468737414,4.7540461350342,13.5905313209419,nvss,GBD
2009,All,All Origins,666,666,A,38,Deaths,age-adjusted rate,attributable,25,150,A,3.2544347089444,0.961239682316651,7.56966439298386,nvss,GBD
2009,All,All Origins,666,666,A,38,Deaths,age-adjusted rate,attributable,25,150,B,3.2544347089444,0.961239682316651,7.56966439298386,nvss,GBD
2009,All,All Origins,666,666,A,38,Deaths,age-adjusted rate,attributable,25,150,C,3.12024795273125,0.828471002877668,7.43295032523323,nvss,GBD
2009,All,All Origins,666,666,A,39,Deaths,age-adjusted rate,attributable,25,150,A,15.1205916441158,10.8015070053047,20.6693672568296,nvss,GBD
2009,All,All Origins,666,666,A,39,Deaths,age-adjusted rate,attributable,25,150,B,15.0392910664112,10.7218037874843,20.5891688595852,nvss,GBD
2009,All,All Origins,666,666,A,39,Deaths,age-adjusted rate,attributable,25,150,C,9.65103854266408,5.56308699099395,15.1582962022924,nvss,GBD
2009,All,All Origins,666,666,A,40,Deaths,age-adjusted rate,attributable,25,150,A,13.0524886185784,8.26453354946774,19.4915082918444,nvss,GBD
2009,All,All Origins,666,666,A,40,Deaths,age-adjusted rate,attributable,25,150,B,13.0458129261028,8.25797161437777,19.4849629910332,nvss,GBD
2009,All,All Origins,666,666,A,40,Deaths,age-adjusted rate,attributable,25,150,C,10.4360638659539,5.78021578775994,16.8878594342501,nvss,GBD
2009,All,All Origins,666,666,A,41,Deaths,age-adjusted rate,attributable,25,150,A,3.46505552987746,1.26671786976163,7.42633333213204,nvss,GBD
2009,All,All Origins,666,666,A,41,Deaths,age-adjusted rate,attributable,25,150,B,3.46505552987746,1.26671786976163,7.42633333213204,nvss,GBD
2009,All,All Origins,666,666,A,41,Deaths,age-adjusted rate,attributable,25,150,C,3.40338207973686,1.20601108758013,7.36374718424524,nvss,GBD
2009,All,All Origins,666,666,A,42,Deaths,age-adjusted rate,attributable,25,150,A,11.9137506478018,8.12229987038266,16.8600923476654,nvss,GBD
2009,All,All Origins,666,666,A,42,Deaths,age-adjusted rate,attributable,25,150,B,11.9014949114855,8.11086945355702,16.8482076145497,nvss,GBD
2009,All,All Origins,666,666,A,42,Deaths,age-adjusted rate,attributable,25,150,C,8.29461485300642,4.68876751284551,13.1789151966348,nvss,GBD
2009,All,All Origins,666,666,A,44,Deaths,age-adjusted rate,attributable,25,150,A,8.12355450948599,4.55042898788031,12.9965860709403,nvss,GBD
2009,All,All Origins,666,666,A,44,Deaths,age-adjusted rate,attributable,25,150,B,8.12355450948599,4.55042898788031,12.9965860709403,nvss,GBD
2009,All,All Origins,666,666,A,44,Deaths,age-adjusted rate,attributable,25,150,C,7.32990682049003,3.8070891332454,12.1831454550598,nvss,GBD
2009,All,All Origins,666,666,A,45,Deaths,age-adjusted rate,attributable,25,150,A,12.429657208809,8.38999544445033,17.7073904568701,nvss,GBD
2009,All,All Origins,666,666,A,45,Deaths,age-adjusted rate,attributable,25,150,B,12.4296325295599,8.38997082325212,17.7073655602658,nvss,GBD
2009,All,All Origins,666,666,A,45,Deaths,age-adjusted rate,attributable,25,150,C,9.22605424602842,5.30474619505404,14.5486171408756,nvss,GBD
2009,All,All Origins,666,666,A,46,Deaths,age-adjusted rate,attributable,25,150,A,3.5990868347974,1.02147391753557,8.0787855281913,nvss,GBD
2009,All,All Origins,666,666,A,46,Deaths,age-adjusted rate,attributable,25,150,B,3.5990868347974,1.02147391753557,8.0787855281913,nvss,GBD
2009,All,All Origins,666,666,A,46,Deaths,age-adjusted rate,attributable,25,150,C,3.56861263426256,0.991585508774206,8.04955114666629,nvss,GBD
2009,All,All Origins,666,666,A,47,Deaths,age-adjusted rate,attributable,25,150,A,14.385774540588,9.44386015864981,20.9192469724112,nvss,GBD
2009,All,All Origins,666,666,A,47,Deaths,age-adjusted rate,attributable,25,150,B,14.3850702234754,9.4431980841311,20.9185269473269,nvss,GBD
2009,All,All Origins,666,666,A,47,Deaths,age-adjusted rate,attributable,25,150,C,11.1922506609869,6.42641858921857,17.7257924182932,nvss,GBD
2009,All,All Origins,666,666,A,48,Deaths,age-adjusted rate,attributable,25,150,A,10.7803838234361,7.16876407991091,15.6027781721688,nvss,GBD
2009,All,All Origins,666,666,A,48,Deaths,age-adjusted rate,attributable,25,150,B,10.7698529817159,7.15861360049282,15.5916501381732,nvss,GBD
2009,All,All Origins,666,666,A,48,Deaths,age-adjusted rate,attributable,25,150,C,7.86335145395109,4.40180128503696,12.7199346525544,nvss,GBD
2009,All,All Origins,666,666,A,49,Deaths,age-adjusted rate,attributable,25,150,A,5.58226537010629,3.66486772462347,8.32836411830162,nvss,GBD
2009,All,All Origins,666,666,A,49,Deaths,age-adjusted rate,attributable,25,150,B,5.58226537010629,3.66486772462347,8.32836411830162,nvss,GBD
2009,All,All Origins,666,666,A,49,Deaths,age-adjusted rate,attributable,25,150,C,3.87708759734976,2.03405819799936,6.69262681324419,nvss,GBD
2009,All,All Origins,666,666,A,50,Deaths,age-adjusted rate,attributable,25,150,A,3.17188283490607,0.842828699032037,7.39681371883988,nvss,GBD
2009,All,All Origins,666,666,A,50,Deaths,age-adjusted rate,attributable,25,150,B,3.17188283490607,0.842828699032037,7.39681371883988,nvss,GBD
2009,All,All Origins,666,666,A,50,Deaths,age-adjusted rate,attributable,25,150,C,3.14225091070223,0.815371193432996,7.36692221568064,nvss,GBD
2009,All,All Origins,666,666,A,51,Deaths,age-adjusted rate,attributable,25,150,A,9.81688969168234,6.41340817679252,14.3436194223546,nvss,GBD
