Year,STATEFP,Race,Hispanic.Origin,Gender.Code,Education,rural_urban_class,source,measure1,measure2,scenario,lower,mean,upper,method,attr,min_age,max_age
2010,1,All,All Origins,A,666,1,nvss,Deaths,age-adjusted rate,A,27.5877440667695,115.864410739327,232.357289155643,EPA,attributable,25,150
2010,1,All,All Origins,A,666,1,nvss,Deaths,age-adjusted rate,B,27.1351251263671,114.120812762924,229.143566099094,EPA,attributable,25,150
2010,1,All,All Origins,A,666,1,nvss,Deaths,age-adjusted rate,D,23.778795311892,100.912569987139,204.284134586097,EPA,attributable,25,150
2010,1,All,All Origins,A,666,2,nvss,Deaths,age-adjusted rate,A,30.190698912732,127.274995627323,256.116843065106,EPA,attributable,25,150
2010,1,All,All Origins,A,666,2,nvss,Deaths,age-adjusted rate,B,29.9064781159515,126.180310454287,254.099525830318,EPA,attributable,25,150
2010,1,All,All Origins,A,666,2,nvss,Deaths,age-adjusted rate,D,27.2422716575735,115.689609740695,234.34346613437,EPA,attributable,25,150
2010,1,All,All Origins,A,666,3,nvss,Deaths,age-adjusted rate,A,27.0554045777813,114.322312196348,230.528799986579,EPA,attributable,25,150
2010,1,All,All Origins,A,666,3,nvss,Deaths,age-adjusted rate,B,27.0307174078677,114.227088385859,230.353065112215,EPA,attributable,25,150
2010,1,All,All Origins,A,666,3,nvss,Deaths,age-adjusted rate,D,25.3269897960101,107.49899434758,217.647211999563,EPA,attributable,25,150
2010,1,All,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,28.3568307763523,119.497848138651,240.381080825275,EPA,attributable,25,150
2010,1,All,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,28.0980592579293,118.501063163635,238.543965740398,EPA,attributable,25,150
2010,1,All,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,D,25.5301486999063,108.386660135116,219.491287126414,EPA,attributable,25,150
2010,1,All,All Origins,A,higher,1,nvss,Deaths,age-adjusted rate,A,20.7821138374511,87.2608977008714,174.956935440501,EPA,attributable,25,150
2010,1,All,All Origins,A,higher,1,nvss,Deaths,age-adjusted rate,B,20.4604071906113,86.0212564009482,172.671449318303,EPA,attributable,25,150
2010,1,All,All Origins,A,higher,1,nvss,Deaths,age-adjusted rate,D,17.849145689059,75.7482678445524,153.34229048457,EPA,attributable,25,150
2010,1,All,All Origins,A,higher,2,nvss,Deaths,age-adjusted rate,A,19.9083611141951,83.9149339187659,168.839409817863,EPA,attributable,25,150
2010,1,All,All Origins,A,higher,2,nvss,Deaths,age-adjusted rate,B,19.7339933409874,83.2433747072247,167.601883691725,EPA,attributable,25,150
2010,1,All,All Origins,A,higher,2,nvss,Deaths,age-adjusted rate,D,17.9164244724763,76.0859655173418,154.122225962453,EPA,attributable,25,150
2010,1,All,All Origins,A,higher,3,nvss,Deaths,age-adjusted rate,A,18.3706525153286,77.6027798952225,156.443930000703,EPA,attributable,25,150
2010,1,All,All Origins,A,higher,3,nvss,Deaths,age-adjusted rate,B,18.3562462351099,77.5472220063761,156.341416930738,EPA,attributable,25,150
2010,1,All,All Origins,A,higher,3,nvss,Deaths,age-adjusted rate,D,17.1325880771351,72.7154716805862,147.217735536625,EPA,attributable,25,150
2010,1,All,All Origins,A,higher,666,nvss,Deaths,age-adjusted rate,A,19.8625887495461,83.6505173043844,168.176328505567,EPA,attributable,25,150
2010,1,All,All Origins,A,higher,666,nvss,Deaths,age-adjusted rate,B,19.6711630438088,82.9130676876268,166.8170337404,EPA,attributable,25,150
2010,1,All,All Origins,A,higher,666,nvss,Deaths,age-adjusted rate,D,17.72142625781,75.2359985708159,152.360163238902,EPA,attributable,25,150
2010,1,All,All Origins,A,lower,1,nvss,Deaths,age-adjusted rate,A,35.3662061299158,148.534129829163,297.876754595992,EPA,attributable,25,150
2010,1,All,All Origins,A,lower,1,nvss,Deaths,age-adjusted rate,B,34.7362580329523,146.107890303485,293.405675732886,EPA,attributable,25,150
2010,1,All,All Origins,A,lower,1,nvss,Deaths,age-adjusted rate,D,30.4942430909532,129.411596534337,261.976595521945,EPA,attributable,25,150
2010,1,All,All Origins,A,lower,2,nvss,Deaths,age-adjusted rate,A,38.3194296686352,161.524208513433,325.002634087575,EPA,attributable,25,150
2010,1,All,All Origins,A,lower,2,nvss,Deaths,age-adjusted rate,B,37.914234907268,159.963597600724,322.126713036732,EPA,attributable,25,150
