Year,Race,Hispanic.Origin,Education,rural_urban_class,Gender.Code,STATEFP,measure1,measure2,attr,min_age,max_age,scenario,mean,lower,upper,source,method
2012,All,All Origins,666,666,A,1,Deaths,age-adjusted rate,attributable,25,150,A,12.8362883916195,8.86361463587671,18.0568381982046,nvss,GBD
2012,All,All Origins,666,666,A,1,Deaths,age-adjusted rate,attributable,25,150,B,12.8362336943758,8.86355957087044,18.0567845937689,nvss,GBD
2012,All,All Origins,666,666,A,1,Deaths,age-adjusted rate,attributable,25,150,C,9.07092534707875,5.220300592995,14.3238508003558,nvss,GBD
2012,All,All Origins,666,666,A,2,Deaths,age-adjusted rate,attributable,25,150,A,4.94017018680513,2.67540616654418,8.36346998093033,nvss,GBD
2012,All,All Origins,666,666,A,2,Deaths,age-adjusted rate,attributable,25,150,B,4.67734162169514,2.42067634394862,8.10015938929886,nvss,GBD
2012,All,All Origins,666,666,A,2,Deaths,age-adjusted rate,attributable,25,150,C,3.66482262393946,1.46470720799037,7.09274400268978,nvss,GBD
2012,All,All Origins,666,666,A,4,Deaths,age-adjusted rate,attributable,25,150,A,6.9753494118569,4.12074424304817,11.0969616124783,nvss,GBD
2012,All,All Origins,666,666,A,4,Deaths,age-adjusted rate,attributable,25,150,B,6.9753494118569,4.12074424304817,11.0969616124783,nvss,GBD
2012,All,All Origins,666,666,A,4,Deaths,age-adjusted rate,attributable,25,150,C,5.72579981651749,2.93256321600563,9.87741077055061,nvss,GBD
2012,All,All Origins,666,666,A,5,Deaths,age-adjusted rate,attributable,25,150,A,13.5746445375626,8.89570439261728,19.6496533475914,nvss,GBD
2012,All,All Origins,666,666,A,5,Deaths,age-adjusted rate,attributable,25,150,B,13.5746445375626,8.89570439261728,19.6496533475914,nvss,GBD
2012,All,All Origins,666,666,A,5,Deaths,age-adjusted rate,attributable,25,150,C,10.6976502696095,6.15354558327752,16.8758568115267,nvss,GBD
2012,All,All Origins,666,666,A,6,Deaths,age-adjusted rate,attributable,25,150,A,10.8119068136473,7.74558855067347,14.8647203601778,nvss,GBD
2012,All,All Origins,666,666,A,6,Deaths,age-adjusted rate,attributable,25,150,B,9.8559654194633,6.81121502606797,13.9141246141321,nvss,GBD
2012,All,All Origins,666,666,A,6,Deaths,age-adjusted rate,attributable,25,150,C,6.47912439864695,3.5739268226552,10.5265735390832,nvss,GBD
2012,All,All Origins,666,666,A,8,Deaths,age-adjusted rate,attributable,25,150,A,3.91507562577735,1.77404039849694,7.16396900615282,nvss,GBD
2012,All,All Origins,666,666,A,8,Deaths,age-adjusted rate,attributable,25,150,B,3.91507562577735,1.77404039849694,7.16396900615282,nvss,GBD
2012,All,All Origins,666,666,A,8,Deaths,age-adjusted rate,attributable,25,150,C,3.90012872553486,1.76002626474506,7.14933194162456,nvss,GBD
2012,All,All Origins,666,666,A,9,Deaths,age-adjusted rate,attributable,25,150,A,5.27541616710865,2.73894836469614,8.78670473933051,nvss,GBD
2012,All,All Origins,666,666,A,9,Deaths,age-adjusted rate,attributable,25,150,B,5.27541616710865,2.73894836469614,8.78670473933051,nvss,GBD
2012,All,All Origins,666,666,A,9,Deaths,age-adjusted rate,attributable,25,150,C,4.94668707422927,2.41849365631778,8.46801095340579,nvss,GBD
2012,All,All Origins,666,666,A,10,Deaths,age-adjusted rate,attributable,25,150,A,10.8937914225567,7.3015660687445,15.6145926655419,nvss,GBD
2012,All,All Origins,666,666,A,10,Deaths,age-adjusted rate,attributable,25,150,B,10.8937914225567,7.3015660687445,15.6145926655419,nvss,GBD
2012,All,All Origins,666,666,A,10,Deaths,age-adjusted rate,attributable,25,150,C,8.19665669466346,4.69320434972346,12.915917467799,nvss,GBD
2012,All,All Origins,666,666,A,11,Deaths,age-adjusted rate,attributable,25,150,A,12.2822145468551,8.65090222418485,17.1510186420698,nvss,GBD
2012,All,All Origins,666,666,A,11,Deaths,age-adjusted rate,attributable,25,150,B,12.2822145468551,8.65090222418485,17.1510186420698,nvss,GBD
2012,All,All Origins,666,666,A,11,Deaths,age-adjusted rate,attributable,25,150,C,8.11062142410106,4.67874826441237,12.7857047465187,nvss,GBD
2012,All,All Origins,666,666,A,12,Deaths,age-adjusted rate,attributable,25,150,A,7.26763686722903,4.14222099491128,11.5670249850552,nvss,GBD
2012,All,All Origins,666,666,A,12,Deaths,age-adjusted rate,attributable,25,150,B,7.26763686722903,4.14222099491128,11.5670249850552,nvss,GBD
