Year,Race,Hispanic.Origin,Education,rural_urban_class,Gender.Code,STATEFP,measure1,measure2,attr,min_age,max_age,scenario,mean,lower,upper,source,method
2011,All,All Origins,666,666,A,1,Deaths,age-adjusted rate,attributable,25,150,A,15.6696625198502,11.552030581266,21.0294433612436,nvss,GBD
2011,All,All Origins,666,666,A,1,Deaths,age-adjusted rate,attributable,25,150,B,15.5748238543272,11.458500543157,20.9368592233632,nvss,GBD
2011,All,All Origins,666,666,A,1,Deaths,age-adjusted rate,attributable,25,150,C,9.28066973035583,5.34232165466194,14.5819310931797,nvss,GBD
2011,All,All Origins,666,666,A,2,Deaths,age-adjusted rate,attributable,25,150,A,3.20751622124059,1.47815374973365,6.60774935559217,nvss,GBD
2011,All,All Origins,666,666,A,2,Deaths,age-adjusted rate,attributable,25,150,B,3.20751622124059,1.47815374973365,6.60774935559217,nvss,GBD
2011,All,All Origins,666,666,A,2,Deaths,age-adjusted rate,attributable,25,150,C,2.79709662311574,1.09569686761413,6.21660320726242,nvss,GBD
2011,All,All Origins,666,666,A,4,Deaths,age-adjusted rate,attributable,25,150,A,7.81023073041189,4.81012303720834,12.0449212589072,nvss,GBD
2011,All,All Origins,666,666,A,4,Deaths,age-adjusted rate,attributable,25,150,B,7.81023073041189,4.81012303720834,12.0449212589072,nvss,GBD
2011,All,All Origins,666,666,A,4,Deaths,age-adjusted rate,attributable,25,150,C,6.07411058421034,3.16550178447205,10.3504193517663,nvss,GBD
2011,All,All Origins,666,666,A,5,Deaths,age-adjusted rate,attributable,25,150,A,17.085730339147,12.220906828768,23.3350817723515,nvss,GBD
2011,All,All Origins,666,666,A,5,Deaths,age-adjusted rate,attributable,25,150,B,17.0627494741723,12.1987130864642,23.3116624830636,nvss,GBD
2011,All,All Origins,666,666,A,5,Deaths,age-adjusted rate,attributable,25,150,C,10.962572154923,6.35347434626568,17.2954443105408,nvss,GBD
2011,All,All Origins,666,666,A,6,Deaths,age-adjusted rate,attributable,25,150,A,12.7001119259836,9.43896296624913,16.8864701129538,nvss,GBD
2011,All,All Origins,666,666,A,6,Deaths,age-adjusted rate,attributable,25,150,B,11.2277017008395,8.00307586109029,15.4307238320734,nvss,GBD
2011,All,All Origins,666,666,A,6,Deaths,age-adjusted rate,attributable,25,150,C,6.94964904164587,3.91139896438514,11.1127307227742,nvss,GBD
2011,All,All Origins,666,666,A,8,Deaths,age-adjusted rate,attributable,25,150,A,3.05753448086241,0.971150639766773,6.36243125104856,nvss,GBD
2011,All,All Origins,666,666,A,8,Deaths,age-adjusted rate,attributable,25,150,B,3.05753448086241,0.971150639766773,6.36243125104856,nvss,GBD
2011,All,All Origins,666,666,A,8,Deaths,age-adjusted rate,attributable,25,150,C,3.05742882324813,0.971044937817986,6.36232914318005,nvss,GBD
2011,All,All Origins,666,666,A,9,Deaths,age-adjusted rate,attributable,25,150,A,6.54599217350822,3.84418812614963,10.1783077266568,nvss,GBD
2011,All,All Origins,666,666,A,9,Deaths,age-adjusted rate,attributable,25,150,B,6.54599217350822,3.84418812614963,10.1783077266568,nvss,GBD
2011,All,All Origins,666,666,A,9,Deaths,age-adjusted rate,attributable,25,150,C,5.66780966748775,3.0108994810972,9.27853025754747,nvss,GBD
2011,All,All Origins,666,666,A,10,Deaths,age-adjusted rate,attributable,25,150,A,12.7774949647276,8.88695173817166,17.8724321932205,nvss,GBD
2011,All,All Origins,666,666,A,10,Deaths,age-adjusted rate,attributable,25,150,B,12.7774949647276,8.88695173817166,17.8724321932205,nvss,GBD
2011,All,All Origins,666,666,A,10,Deaths,age-adjusted rate,attributable,25,150,C,8.76857237635844,5.03035540549951,13.7827115090429,nvss,GBD
2011,All,All Origins,666,666,A,11,Deaths,age-adjusted rate,attributable,25,150,A,13.6264463758469,9.85302114169902,18.6093273871189,nvss,GBD
2011,All,All Origins,666,666,A,11,Deaths,age-adjusted rate,attributable,25,150,B,13.6264463758469,9.85302114169902,18.6093273871189,nvss,GBD
2011,All,All Origins,666,666,A,11,Deaths,age-adjusted rate,attributable,25,150,C,8.3026822029528,4.77502852427569,13.1034011578175,nvss,GBD
2011,All,All Origins,666,666,A,12,Deaths,age-adjusted rate,attributable,25,150,A,8.76297394732931,5.49744679351403,13.1220247854226,nvss,GBD
2011,All,All Origins,666,666,A,12,Deaths,age-adjusted rate,attributable,25,150,B,8.76297394732931,5.49744679351403,13.1220247854226,nvss,GBD
2011,All,All Origins,666,666,A,12,Deaths,age-adjusted rate,attributable,25,150,C,7.19175363592195,4.0133137615536,11.5756159092247,nvss,GBD
2011,All,All Origins,666,666,A,13,Deaths,age-adjusted rate,attributable,25,150,A,13.5039850548056,10.0473309240603,17.8861578439158,nvss,GBD
2011,All,All Origins,666,666,A,13,Deaths,age-adjusted rate,attributable,25,150,B,13.4063390295394,9.9514914863651,17.7876247497252,nvss,GBD
2011,All,All Origins,666,666,A,13,Deaths,age-adjusted rate,attributable,25,150,C,7.6691150579166,4.45577877464106,12.0541823676314,nvss,GBD
2011,All,All Origins,666,666,A,15,Deaths,age-adjusted rate,attributable,25,150,A,1.69590673916162,0.42281757405216,4.48471736657116,nvss,GBD
2011,All,All Origins,666,666,A,15,Deaths,age-adjusted rate,attributable,25,150,B,1.69590673916162,0.42281757405216,4.48471736657116,nvss,GBD
2011,All,All Origins,666,666,A,15,Deaths,age-adjusted rate,attributable,25,150,C,1.5694210199039,0.303723451205058,4.36268291378161,nvss,GBD
2011,All,All Origins,666,666,A,16,Deaths,age-adjusted rate,attributable,25,150,A,2.98807154716926,1.10034715131611,6.68569327942188,nvss,GBD
2011,All,All Origins,666,666,A,16,Deaths,age-adjusted rate,attributable,25,150,B,2.98807154716926,1.10034715131611,6.68569327942188,nvss,GBD
