Year,STATEFP,Race,Hispanic.Origin,Gender.Code,Education,source,measure1,measure2,lower,mean,upper,method,attr
2008,1,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,absolute number,1.94027542437927,2.78822147025342,3.54311574213505,EPA,attributable
2008,1,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,age-adjusted rate,15.6885131318668,22.5447627697589,28.6486223294782,EPA,attributable
2008,1,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,crude rate,5.78875656178551,8.31857948043864,10.5707850770781,EPA,attributable
2008,1,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,absolute number,58.3596650319508,83.8642127784206,106.569946350057,EPA,attributable
2008,1,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,age-adjusted rate,461.023581139847,662.501741286797,841.870121791932,EPA,attributable
2008,1,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,crude rate,174.114401312581,250.206494356527,317.948404887098,EPA,attributable
2008,1,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,absolute number,6.16694147912627,8.84664152240654,11.239326816545,EPA,attributable
2008,1,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,age-adjusted rate,54.5925585617514,78.3144767988339,99.4956105070466,EPA,attributable
2008,1,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,crude rate,10.4568740638004,15.0006638786037,19.0577817999915,EPA,attributable
2008,1,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,absolute number,110.666849335618,158.754537853195,201.691696224201,EPA,attributable
2008,1,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,age-adjusted rate,942.898627253435,1352.6131511892,1718.4443637812,EPA,attributable
2008,1,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,crude rate,187.650443977309,269.189551255947,341.995245823147,EPA,attributable
2008,1,Asian or Pacific Islander,All Origins,F,666,wonder,Deaths,absolute number,2.98116540074749,4.2769457984054,5.43376311073127,EPA,attributable
2008,1,Asian or Pacific Islander,All Origins,F,666,wonder,Deaths,age-adjusted rate,54.1603676705884,77.7014777142969,98.7179737958499,EPA,attributable
2008,1,Asian or Pacific Islander,All Origins,F,666,wonder,Deaths,crude rate,9.76790760402193,14.0135838741985,17.8039420404039,EPA,attributable
2008,1,Asian or Pacific Islander,All Origins,F,666,wonder,YLL,absolute number,51.6984660211204,74.1694965927063,94.230671493947,EPA,attributable
2008,1,Asian or Pacific Islander,All Origins,F,666,wonder,YLL,age-adjusted rate,891.646673894346,1279.20594228632,1625.20227934971,EPA,attributable
