"variable","scenario","pm","pop_size","rural_urban_class","prop","STATEFP"
"AAAA00024","A",14.36,15.3989320237516,666,0.000385711938463731,39
"AAAA00024","A",14.54,1.0973997094329,666,2.74876315150962e-05,39
"AAAA00024","A",14.58,8.20640463212666,666,0.000205553750973969,39
"AAAA00024","A",14.83,2.39999998425119,666,6.01151199843353e-05,39
"AAAA00024","A",14.84,11.2997293293144,666,0.000283035245366548,39
"AAAA00024","A",14.96,0.101765509949504,666,2.54901911709397e-06,39
"AAAA00024","A",15.06,4.50718895152301,666,0.000112895919329522,39
"AAAA00024","A",15.1,0.900845187377662,666,2.25643403674503e-05,39
"AAAA00024","A",15.13,8.79994706379675,666,0.000220420782111377,39
"AAAA00024","A",15.17,10.8000000057018,666,0.000270518041847468,39
"AAAA00024","A",15.36,1.59708359401938,666,4.0003696878958e-05,39
"AAAA00024","A",15.4,5.58305863436951,666,0.000139844267452951,39
"AAAA00024","A",15.43,2.19452712484047,666,5.49684426184795e-05,39
"AAAA00024","A",15.46,9.29794902761986,666,0.000232894718779757,39
"AAAA00024","A",15.48,17.5269838056268,666,0.000439015308896969,39
"AAAA00024","A",15.5,1.99997210076897,666,5.00952348299959e-05,39
"AAAA00024","A",15.58,16.6999999751369,666,0.000418301045346456,39
"AAAA00024","A",15.59,1.50280100736131,666,3.76421097762181e-05,39
"AAAA00024","A",15.7,8.62265489513937,666,0.000215979973752603,39
"AAAA00024","A",15.72,4.89023264869747,666,0.000122490385148683,39
"AAAA00024","A",15.82,13.9950284313752,666,0.000350547007857084,39
"AAAA00024","A",15.84,1.43067729505936,666,3.58355574232188e-05,39
"AAAA00024","A",15.88,7.19999639362711,666,0.000180345270804124,39
"AAAA00024","A",15.92,1.46932270448223,666,3.68035463563622e-05,39
"AAAA00024","A",15.94,40.2413460488599,666,0.00100796390080525,39
"AAAA00024","A",16.02,16.3616613015784,666,0.000409826349475715,39
"AAAA00024","A",16.03,13.5641793705225,666,0.000339755114874478,39
"AAAA00024","A",16.09,42.1343429220588,666,0.00105537962368403,39
"AAAA00024","A",16.1,115.863988101872,666,0.00290215733013048,39
"AAAA00024","A",16.11,2.10043234182187,666,5.26115596150706e-05,39
"AAAA00024","A",16.13,24.0975657369908,666,0.000603595027131463,39
"AAAA00024","A",16.14,3.08089173296317,666,7.71700739171519e-05,39
"AAAA00024","A",16.15,9.90000002370096,666,0.000247974872156256,39
"AAAA00024","A",16.17,1.79971566016403,666,4.507921814933e-05,39
"AAAA00024","A",16.18,1.10000000290517,666,2.75527635797236e-05,39
"AAAA00024","A",16.19,6.35627692030291,666,0.000159211813427111,39
"AAAA00024","A",16.2,0.3,666,7.51439004735137e-06,39
"AAAA00024","A",16.22,13.8567300305646,666,0.000347082914101698,39
"AAAA00024","A",16.23,4.61910827794343,666,0.000115699270904721,39
"AAAA00024","A",16.24,4.60015088009983,666,0.000115224426632456,39
"AAAA00024","A",16.27,34.9063669796554,666,0.00087433352207039,39
"AAAA00024","A",16.28,63.1999993284818,666,0.00158303148648852,39
"AAAA00024","A",16.29,24.4041741212194,666,0.000611274943767736,39
"AAAA00024","A",16.31,6.19999996122762,666,0.000155297393340759,39
"AAAA00024","A",16.33,5.80000001607099,666,0.000145278207984672,39
"AAAA00024","A",16.36,32.2000003093855,666,0.000806544539498525,39
"AAAA00024","A",16.37,26.0356763234471,666,0.000652140756803242,39
"AAAA00024","A",16.38,1.40285827279622,666,3.51387474764815e-05,39
"AAAA00024","A",16.42,7.3082885829572,666,0.000183057769969817,39
"AAAA00024","A",16.49,1.97587697710114,666,4.94917009717317e-05,39
"AAAA00024","A",16.51,12.6630410783886,666,0.000317183432828815,39
"AAAA00024","A",16.53,7.6372183271372,666,0.000191296791289631,39
"AAAA00024","A",16.54,39.1249517857504,666,0.000980000494339817,39
"AAAA00024","A",16.55,4.19999995380514,666,0.000105201459505832,39
"AAAA00024","A",16.57,1.100003193127,666,2.75528434882942e-05,39
"AAAA00024","A",16.58,12.1176108346384,666,0.00030352151417828,39
"AAAA00024","A",16.59,2.99650872440824,666,7.50564511183161e-05,39
"AAAA00024","A",16.61,58.6974267527454,666,0.00147025119798655,39
"AAAA00024","A",16.62,13.3009190966988,666,0.000333160980269531,39
"AAAA00024","A",16.63,12.2476600912491,666,0.000306778983643416,39
"AAAA00024","A",16.64,2.09999999621177,666,5.26007302365721e-05,39
"AAAA00024","A",16.66,28.0954637070021,666,0.000703734242852061,39
