Year,Race,Hispanic.Origin,label_cause,Gender.Code,STATEFP,Education,attr,source,measure1,measure2,min_age,max_age,value
2016,American Indian or Alaska Native,All Origins,all-cause,A,1,666,overall,wonder,Deaths,absolute number,55,64,23
2016,American Indian or Alaska Native,All Origins,all-cause,A,1,666,overall,wonder,Deaths,absolute number,65,74,25
2016,American Indian or Alaska Native,All Origins,all-cause,A,1,666,overall,wonder,Deaths,age-adjusted rate,55,64,103.693367546256
2016,American Indian or Alaska Native,All Origins,all-cause,A,1,666,overall,wonder,Deaths,age-adjusted rate,65,74,135.056437867028
2016,American Indian or Alaska Native,All Origins,all-cause,A,1,666,overall,wonder,Deaths,crude rate,55,64,61.8445818768486
2016,American Indian or Alaska Native,All Origins,all-cause,A,1,666,overall,wonder,Deaths,crude rate,65,74,67.2223716052702
2016,American Indian or Alaska Native,All Origins,all-cause,A,1,666,overall,wonder,YLL,absolute number,55,64,751.76639182
2016,American Indian or Alaska Native,All Origins,all-cause,A,1,666,overall,wonder,YLL,absolute number,65,74,580.52465042
2016,American Indian or Alaska Native,All Origins,all-cause,A,1,666,overall,wonder,YLL,age-adjusted rate,55,64,3420.09373187733
2016,American Indian or Alaska Native,All Origins,all-cause,A,1,666,overall,wonder,YLL,age-adjusted rate,65,74,3113.6959189686
2016,American Indian or Alaska Native,All Origins,all-cause,A,1,666,overall,wonder,YLL,crude rate,55,64,2021.42079005109
2016,American Indian or Alaska Native,All Origins,all-cause,A,1,666,overall,wonder,YLL,crude rate,65,74,1560.96975106211
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,Deaths,absolute number,0,4,36
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,Deaths,absolute number,15,19,21
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,Deaths,absolute number,20,24,35
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,Deaths,absolute number,25,29,55
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,Deaths,absolute number,30,34,41
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,Deaths,absolute number,35,44,72
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,Deaths,absolute number,45,54,111
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,Deaths,absolute number,55,64,190
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,Deaths,absolute number,65,74,168
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,Deaths,absolute number,75,84,184
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,Deaths,absolute number,85,150,138
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,Deaths,age-adjusted rate,0,4,20.3271587009478
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,Deaths,age-adjusted rate,15,19,28.4145040133537
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,Deaths,age-adjusted rate,20,24,46.8532935027442
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,Deaths,age-adjusted rate,25,29,69.6966217358969
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,Deaths,age-adjusted rate,30,34,60.7892843545653
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,Deaths,age-adjusted rate,35,44,160.480516712575
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,Deaths,age-adjusted rate,45,54,234.018297373362
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,Deaths,age-adjusted rate,55,64,344.65655715638
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,Deaths,age-adjusted rate,65,74,415.104959437648
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,Deaths,age-adjusted rate,75,84,795.931329607566
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,Deaths,age-adjusted rate,85,150,111.058759550125
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,Deaths,crude rate,0,4,28.3348550199918
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,Deaths,crude rate,15,19,16.5286654283286
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,Deaths,crude rate,20,24,27.5477757138809
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,Deaths,crude rate,25,29,43.2893618360986
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,Deaths,crude rate,30,34,32.2702515505462
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,Deaths,crude rate,35,44,56.6697100399836
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,Deaths,crude rate,45,54,87.3658029783081
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,Deaths,crude rate,55,64,149.545068161068
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,Deaths,crude rate,65,74,132.229323426628
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,Deaths,crude rate,75,84,144.822592324403
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,Deaths,crude rate,85,150,108.616944243302
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,YLL,absolute number,0,4,3190.6743779
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,YLL,absolute number,15,19,1555.3975332
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,YLL,absolute number,20,24,2418.7648772
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,YLL,absolute number,25,29,3528.21151705
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,YLL,absolute number,30,34,2427.0473611
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,YLL,absolute number,35,44,3713.71458141
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,YLL,absolute number,45,54,4605.79495967
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,YLL,absolute number,55,64,6200.31320661
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,YLL,absolute number,65,74,3923.44054254
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,YLL,absolute number,75,84,2791.48603032
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,YLL,absolute number,85,150,1225.443067204
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,YLL,age-adjusted rate,0,4,1801.95419590259
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,YLL,age-adjusted rate,15,19,2104.56425949866
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,YLL,age-adjusted rate,20,24,3237.91716301659
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,YLL,age-adjusted rate,25,29,4470.98951832853
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,YLL,age-adjusted rate,30,34,3598.49932136354
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,YLL,age-adjusted rate,35,44,8214.52206628026
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,YLL,age-adjusted rate,45,54,9799.69200390832
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,YLL,age-adjusted rate,55,64,11325.7319215715
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,YLL,age-adjusted rate,65,74,9595.6694549134
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,YLL,age-adjusted rate,75,84,12002.7559127118
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,YLL,age-adjusted rate,85,150,805.668245330938
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,YLL,crude rate,0,4,2511.31377538331
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,YLL,crude rate,15,19,1224.22121115764
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,YLL,crude rate,20,24,1903.75978119195
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,YLL,crude rate,25,29,2776.98227265214
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,YLL,crude rate,30,34,1910.27875287284
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,YLL,crude rate,35,44,2922.98789583005
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,YLL,crude rate,45,54,3625.12590094607
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,YLL,crude rate,55,64,4880.13821632875
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,YLL,crude rate,65,74,3088.05885978969
2016,American Indian or Alaska Native,All Origins,all-cause,A,2,666,overall,wonder,YLL,crude rate,75,84,2197.12088776249
